#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 8.130420e-01  2.752571e+00  1.939529e+00  2.880182e-01
 1.663790e+00  4.126354e+00  2.462564e+00  2.628953e-01
 2.896116e+00  4.583636e+00  1.687520e+00  1.967173e-01
 4.703628e+00  5.027832e+00  3.242036e-01  1.470504e-01
 6.878125e+00  5.382709e+00 -1.495416e+00  0.000000e+00
 8.284891e+00  5.812071e+00 -2.472820e+00  0.000000e+00
 7.323732e+00  5.509352e+00 -1.814380e+00  0.000000e+00
 5.308949e+00  3.983493e+00 -1.325456e+00  0.000000e+00
 3.212407e+00  2.376771e+00 -8.356360e-01  1.848433e-01
 1.494132e+00  1.083800e+00 -4.103317e-01  2.727096e-01
 3.848475e-01  2.372848e-01 -1.475628e-01  2.880182e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.880182e-01
 3.867149e-01  2.396925e-01 -1.470225e-01  2.880182e-01
 1.493856e+00  1.084126e+00 -4.097303e-01  2.727245e-01
 3.207841e+00  2.388030e+00 -8.198109e-01  1.850019e-01
 5.308946e+00  3.984327e+00 -1.324619e+00  0.000000e+00
 7.306018e+00  4.598839e+00 -2.707178e+00  0.000000e+00
 7.982896e+00  4.791464e+00 -3.191432e+00  0.000000e+00
 6.334319e+00  4.233190e+00 -2.101130e+00  0.000000e+00
 4.222808e+00  3.863002e+00 -3.598064e-01  1.567915e-01
 2.395045e+00  3.346171e+00  9.511260e-01  2.198398e-01
 1.064485e+00  2.934092e+00  1.869607e+00  2.877196e-01
 4.526589e-01  2.586569e+00  2.133910e+00  2.880182e-01
 2.897862e-01  2.538959e+00  2.249173e+00  2.880182e-01
