#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.600375e-01  2.372446e+00  1.612409e+00  2.657709e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.657709e-01
 3.422462e-02 -6.871913e-01 -7.214159e-01  2.657709e-01
 8.055221e-01  1.040779e-01 -7.014442e-01  2.657709e-01
 2.011939e+00  1.735499e+00 -2.764407e-01  2.228197e-01
 2.848419e+00  3.697636e+00  8.492162e-01  1.833302e-01
 3.174284e+00  5.326897e+00  2.152614e+00  1.717971e-01
 3.055263e+00  4.239846e+00  1.184584e+00  1.757942e-01
 2.821939e+00  4.641396e+00  1.819457e+00  1.843529e-01
 3.487233e+00  6.411714e+00  2.924481e+00  1.623232e-01
 5.199454e+00  9.361211e+00  4.161758e+00  0.000000e+00
 7.098663e+00  1.221867e+01  5.120011e+00  0.000000e+00
 6.610744e+00  1.150821e+01  4.897471e+00  0.000000e+00
 4.844569e+00  9.437707e+00  4.593138e+00  1.333447e-01
 3.649092e+00  7.787437e+00  4.138345e+00  1.579411e-01
 3.261083e+00  6.589537e+00  3.328454e+00  1.690257e-01
 3.170610e+00  5.342965e+00  2.172355e+00  1.719171e-01
 2.849776e+00  3.701834e+00  8.520586e-01  1.832782e-01
 2.011209e+00  1.734424e+00 -2.767843e-01  2.228604e-01
 8.050412e-01  9.996905e-02 -7.050721e-01  2.657709e-01
 3.432809e-02 -6.768971e-01 -7.112252e-01  2.657709e-01
 6.881269e-04  8.886826e-03  8.198699e-03  2.657709e-01
 7.590671e-01  2.365247e+00  1.606180e+00  2.657709e-01
 2.130175e+00  5.836160e+00  3.705985e+00  2.163479e-01
