#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.529072e+01  2.725941e+01 -8.031309e+00  0.000000e+00
 2.468726e+01  2.071470e+01 -3.972557e+00  0.000000e+00
 1.558482e+01  1.449840e+01 -1.086411e+00  0.000000e+00
 8.618492e+00  8.958134e+00  3.396420e-01  0.000000e+00
 3.800857e+00  4.245250e+00  4.443934e-01  3.021340e-01
 9.325188e-01  8.730742e-01 -5.944459e-02  5.210407e-01
 0.000000e+00  0.000000e+00  0.000000e+00  5.210407e-01
 9.455332e-01  1.488827e+00  5.432937e-01  5.210407e-01
 3.700822e+00  5.016591e+00  1.315769e+00  3.070258e-01
 8.380004e+00  9.560090e+00  1.180086e+00  0.000000e+00
 1.526326e+01  1.534401e+01  8.074641e-02  0.000000e+00
 2.435299e+01  2.180547e+01 -2.547522e+00  0.000000e+00
 3.531038e+01  2.920625e+01 -6.104125e+00  0.000000e+00
