#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.571219e-01  5.968565e-01  2.397346e-01  3.767458e-01
 1.368246e+00  1.390506e+00  2.225969e-02  3.649569e-01
 3.054432e+00  2.879225e+00 -1.752072e-01  2.492392e-01
 5.177775e+00  4.664728e+00 -5.130476e-01  0.000000e+00
 7.329870e+00  6.369360e+00 -9.605099e-01  0.000000e+00
 8.110043e+00  7.814222e+00 -2.958207e-01  0.000000e+00
 7.355239e+00  8.553180e+00  1.197941e+00  0.000000e+00
 6.191377e+00  8.563958e+00  2.372580e+00  0.000000e+00
 5.101771e+00  8.196549e+00  3.094778e+00  0.000000e+00
 4.542242e+00  8.033046e+00  3.490804e+00  1.963739e-01
 4.461635e+00  8.008166e+00  3.546531e+00  1.984748e-01
 4.654979e+00  7.991040e+00  3.336061e+00  1.935389e-01
 4.573031e+00  8.049922e+00  3.476891e+00  1.955880e-01
 4.664355e+00  7.843978e+00  3.179622e+00  1.933084e-01
 5.184308e+00  7.894516e+00  2.710208e+00  0.000000e+00
 6.252789e+00  8.176153e+00  1.923364e+00  0.000000e+00
 7.470625e+00  8.021608e+00  5.509839e-01  0.000000e+00
 8.228844e+00  7.444696e+00 -7.841479e-01  0.000000e+00
 7.525438e+00  6.231264e+00 -1.294174e+00  0.000000e+00
 5.361294e+00  4.596940e+00 -7.643540e-01  0.000000e+00
 3.155420e+00  2.766342e+00 -3.890779e-01  2.444085e-01
 1.477121e+00  1.318229e+00 -1.588923e-01  3.579153e-01
 4.011932e-01  3.685145e-01 -3.267868e-02  3.767458e-01
 0.000000e+00  0.000000e+00  0.000000e+00  3.767458e-01
