#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 8.130420e-01  3.749037e+00  2.935995e+00  2.880182e-01
 1.663790e+00  8.782016e+00  7.118226e+00  2.628953e-01
 2.896116e+00  1.436872e+01  1.147260e+01  1.967173e-01
 4.703628e+00  2.093719e+01  1.623356e+01  1.470504e-01
 6.878125e+00  2.750851e+01  2.063039e+01  0.000000e+00
 8.284891e+00  3.233857e+01  2.405368e+01  0.000000e+00
 7.323732e+00  2.820142e+01  2.087769e+01  0.000000e+00
 5.308949e+00  2.035235e+01  1.504340e+01  0.000000e+00
 3.212407e+00  1.236327e+01  9.150861e+00  1.848433e-01
 1.494132e+00  5.777042e+00  4.282910e+00  2.727096e-01
 3.848475e-01  1.450058e+00  1.065211e+00  2.880182e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.880182e-01
 3.867149e-01  1.452065e+00  1.065350e+00  2.880182e-01
 1.493856e+00  5.777479e+00  4.283623e+00  2.727245e-01
 3.207841e+00  1.237770e+01  9.169857e+00  1.850019e-01
 5.308946e+00  2.035295e+01  1.504400e+01  0.000000e+00
 7.306018e+00  2.698268e+01  1.967666e+01  0.000000e+00
 7.982896e+00  3.135622e+01  2.337332e+01  0.000000e+00
 6.334319e+00  2.689485e+01  2.056053e+01  0.000000e+00
 4.222808e+00  2.028706e+01  1.606425e+01  1.567915e-01
 2.395045e+00  1.356688e+01  1.117183e+01  2.198398e-01
 1.064485e+00  7.911372e+00  6.846887e+00  2.877196e-01
 4.526589e-01  4.010589e+00  3.557930e+00  2.880182e-01
 2.897862e-01  2.561451e+00  2.271665e+00  2.880182e-01
