#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.606041e+01  2.914041e+01 -6.919996e+00  0.000000e+00
 2.527960e+01  2.095816e+01 -4.321444e+00  0.000000e+00
 1.610455e+01  1.420245e+01 -1.902099e+00  0.000000e+00
 9.175113e+00  8.514690e+00 -6.604236e-01  0.000000e+00
 4.481400e+00  3.818393e+00 -6.630071e-01  2.760367e-01
 1.224731e+00  1.040497e+00 -1.842344e-01  5.189220e-01
 0.000000e+00  0.000000e+00  0.000000e+00  5.253534e-01
 7.666095e-01  7.564806e-01 -1.012889e-02  5.253534e-01
 3.499184e+00  3.340543e+00 -1.586415e-01  3.202050e-01
 8.165462e+00  7.638119e+00 -5.273434e-01  0.000000e+00
 1.464342e+01  1.354456e+01 -1.098858e+00  0.000000e+00
 2.295120e+01  2.042960e+01 -2.521599e+00  0.000000e+00
 3.314666e+01  2.700111e+01 -6.145556e+00  0.000000e+00
