#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.457890e+00  4.118826e-01 -1.046008e+00  4.235088e-01
 3.680290e+00  4.107751e+00  4.274615e-01  2.625958e-01
 6.316567e+00  9.711045e+00  3.394478e+00  0.000000e+00
 8.717175e+00  1.666914e+01  7.951970e+00  0.000000e+00
 1.081530e+01  2.440010e+01  1.358480e+01  0.000000e+00
 1.265320e+01  3.223202e+01  1.957882e+01  0.000000e+00
 1.423197e+01  3.772817e+01  2.349620e+01  0.000000e+00
 1.562013e+01  3.338847e+01  1.776835e+01  0.000000e+00
 1.695190e+01  2.869083e+01  1.173893e+01  0.000000e+00
 1.827235e+01  2.430915e+01  6.036806e+00  0.000000e+00
 1.814143e+01  2.171751e+01  3.576079e+00  0.000000e+00
 1.679514e+01  2.039921e+01  3.604075e+00  0.000000e+00
 1.577847e+01  2.075590e+01  4.977432e+00  0.000000e+00
 1.507809e+01  2.267872e+01  7.600627e+00  0.000000e+00
 1.440044e+01  2.597030e+01  1.156986e+01  0.000000e+00
 1.334987e+01  3.011759e+01  1.676772e+01  0.000000e+00
 1.165582e+01  3.417526e+01  2.251943e+01  0.000000e+00
 9.434688e+00  2.963792e+01  2.020324e+01  0.000000e+00
 7.030099e+00  2.245805e+01  1.542795e+01  0.000000e+00
 4.676485e+00  1.515011e+01  1.047362e+01  2.275426e-01
 2.526414e+00  8.541853e+00  6.015439e+00  3.287907e-01
 8.560181e-01  3.326468e+00  2.470450e+00  4.441489e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.441489e-01
 1.802513e-01 -9.857301e-01 -1.165981e+00  4.441489e-01
