#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 0.000000e+00  0.000000e+00  0.000000e+00  2.397339e-01
 1.602345e-01  1.190831e+00  1.030596e+00  2.397339e-01
 1.017569e+00  3.711187e+00  2.693618e+00  2.397154e-01
 2.486626e+00  7.208243e+00  4.721617e+00  1.791023e-01
 4.116024e+00  1.070558e+01  6.589561e+00  1.325214e-01
 5.005068e+00  1.244781e+01  7.442743e+00  0.000000e+00
 4.252669e+00  1.075234e+01  6.499676e+00  1.299582e-01
 2.548903e+00  7.200246e+00  4.651343e+00  1.765584e-01
 9.980977e-01  3.625839e+00  2.627741e+00  2.397339e-01
 1.372150e-01  1.079829e+00  9.426138e-01  2.397339e-01
 2.557101e-03  1.910535e-02  1.654824e-02  2.397339e-01
 1.977878e-01  1.296062e-02 -1.848272e-01  2.397339e-01
 2.685113e-03  1.460169e-02  1.191658e-02  2.397339e-01
 1.373543e-01  1.095048e+00  9.576933e-01  2.397339e-01
 9.977376e-01  3.616489e+00  2.618752e+00  2.397339e-01
 2.548584e+00  7.196551e+00  4.647967e+00  1.765712e-01
 4.252763e+00  1.076417e+01  6.511411e+00  1.299565e-01
 5.008443e+00  1.245166e+01  7.443213e+00  0.000000e+00
 4.115975e+00  1.070731e+01  6.591334e+00  1.325223e-01
 2.486786e+00  7.206918e+00  4.720132e+00  1.790957e-01
 1.017594e+00  3.710549e+00  2.692955e+00  2.397153e-01
 1.604994e-01  1.186811e+00  1.026311e+00  2.397339e-01
 9.034254e-03  1.913446e-03 -7.120808e-03  2.397339e-01
 2.007020e-01 -5.548932e-02 -2.561913e-01  2.397339e-01
