#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.571219e-01  5.968636e-01  2.397417e-01  3.767458e-01
 1.368246e+00  1.390509e+00  2.226261e-02  3.649569e-01
 3.054432e+00  2.879227e+00 -1.752059e-01  2.492392e-01
 5.177775e+00  4.664725e+00 -5.130503e-01  0.000000e+00
 7.329870e+00  6.369359e+00 -9.605111e-01  0.000000e+00
 8.110043e+00  7.814218e+00 -2.958245e-01  0.000000e+00
 7.355239e+00  8.553180e+00  1.197941e+00  0.000000e+00
 6.191377e+00  8.563956e+00  2.372579e+00  0.000000e+00
 5.101771e+00  8.196556e+00  3.094785e+00  0.000000e+00
 4.542242e+00  8.033051e+00  3.490809e+00  1.963739e-01
 4.461635e+00  8.008167e+00  3.546532e+00  1.984748e-01
 4.654979e+00  7.991039e+00  3.336060e+00  1.935389e-01
 4.573031e+00  8.049923e+00  3.476893e+00  1.955880e-01
 4.664355e+00  7.843977e+00  3.179622e+00  1.933084e-01
 5.184308e+00  7.894517e+00  2.710208e+00  0.000000e+00
 6.252789e+00  8.176153e+00  1.923363e+00  0.000000e+00
 7.470625e+00  8.021600e+00  5.509751e-01  0.000000e+00
 8.228844e+00  7.444699e+00 -7.841454e-01  0.000000e+00
 7.525438e+00  6.231263e+00 -1.294175e+00  0.000000e+00
 5.361294e+00  4.596943e+00 -7.643512e-01  0.000000e+00
 3.155420e+00  2.766343e+00 -3.890767e-01  2.444085e-01
 1.477121e+00  1.318232e+00 -1.588891e-01  3.579153e-01
 4.011932e-01  3.685178e-01 -3.267536e-02  3.767458e-01
 0.000000e+00  0.000000e+00  0.000000e+00  3.767458e-01
