#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 2.343701e-01  2.409263e-01  6.556253e-03  2.729480e-01
 1.066408e+00  1.139831e+00  7.342308e-02  2.726479e-01
 2.322086e+00  2.774279e+00  4.521925e-01  2.119968e-01
 3.800863e+00  4.929304e+00  1.128440e+00  1.582732e-01
 5.229233e+00  7.111408e+00  1.882175e+00  0.000000e+00
 5.865715e+00  8.575457e+00  2.709742e+00  0.000000e+00
 5.231391e+00  7.052922e+00  1.821531e+00  0.000000e+00
 3.797029e+00  4.867747e+00  1.070718e+00  1.583694e-01
 2.371520e+00  2.597954e+00  2.264336e-01  2.095036e-01
 1.194962e+00  1.037108e+00 -1.578545e-01  2.704142e-01
 4.208823e-01  2.307430e-01 -1.901393e-01  2.729480e-01
 2.063733e-01  2.231756e-03 -2.041416e-01  2.729480e-01
 5.141265e-01  3.343219e-01 -1.798047e-01  2.729480e-01
 1.384254e+00  1.214210e+00 -1.700444e-01  2.637105e-01
 2.645489e+00  2.972028e+00  3.265383e-01  1.967006e-01
 4.127706e+00  5.264519e+00  1.136813e+00  1.506259e-01
 5.601332e+00  7.650448e+00  2.049116e+00  0.000000e+00
 6.244829e+00  9.142765e+00  2.897937e+00  0.000000e+00
 5.577950e+00  7.649120e+00  2.071170e+00  0.000000e+00
 4.103934e+00  5.322899e+00  1.218965e+00  1.511477e-01
 2.557881e+00  3.123864e+00  5.659832e-01  2.006096e-01
 1.232978e+00  1.328065e+00  9.508661e-02  2.693649e-01
 3.189901e-01  3.475657e-01  2.857559e-02  2.729480e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.729480e-01
