#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 8.814806e-01 -7.858847e-02 -9.600690e-01  3.024738e-01
 1.782847e+00  1.443828e+00 -3.390188e-01  2.684043e-01
 3.673269e+00  4.393143e+00  7.198741e-01  1.790387e-01
 6.582480e+00  8.259670e+00  1.677189e+00  0.000000e+00
 1.022569e+01  1.209722e+01  1.871529e+00  0.000000e+00
 1.362821e+01  1.382931e+01  2.010975e-01  0.000000e+00
 1.079371e+01  1.197038e+01  1.176667e+00  0.000000e+00
 6.791753e+00  8.299341e+00  1.507588e+00  0.000000e+00
 3.473043e+00  4.630255e+00  1.157213e+00  1.851952e-01
 1.320456e+00  1.814160e+00  4.937037e-01  2.951714e-01
 2.831742e-01  3.740496e-01  9.087536e-02  3.024738e-01
 0.000000e+00  0.000000e+00  0.000000e+00  3.024738e-01
 2.844192e-01  3.432635e-01  5.884430e-02  3.024738e-01
 1.320369e+00  1.828033e+00  5.076641e-01  2.951751e-01
 3.472906e+00  4.645708e+00  1.172802e+00  1.851996e-01
 6.791645e+00  8.305530e+00  1.513885e+00  0.000000e+00
 1.079320e+01  1.196641e+01  1.173208e+00  0.000000e+00
 1.362795e+01  1.382715e+01  1.991994e-01  0.000000e+00
 1.022584e+01  1.211559e+01  1.889743e+00  0.000000e+00
 6.581436e+00  8.269585e+00  1.688149e+00  0.000000e+00
 3.672950e+00  4.381747e+00  7.087971e-01  1.790480e-01
 1.782502e+00  1.447029e+00 -3.354732e-01  2.684267e-01
 8.805025e-01 -1.135950e-01 -9.940975e-01  3.024738e-01
 6.783399e-01 -5.373057e-01 -1.215646e+00  3.024738e-01
