#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.600375e-01  2.375607e+00  1.615569e+00  2.657709e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.657709e-01
 3.422462e-02 -6.908913e-01 -7.251159e-01  2.657709e-01
 8.055221e-01  9.658397e-02 -7.089381e-01  2.657709e-01
 2.011939e+00  1.724833e+00 -2.871067e-01  2.228197e-01
 2.848419e+00  3.685763e+00  8.373440e-01  1.833302e-01
 3.174284e+00  5.316682e+00  2.142398e+00  1.717971e-01
 3.055263e+00  4.232385e+00  1.177122e+00  1.757942e-01
 2.821939e+00  4.637867e+00  1.815927e+00  1.843529e-01
 3.487233e+00  6.411891e+00  2.924658e+00  1.623232e-01
 5.199454e+00  9.364504e+00  4.165051e+00  0.000000e+00
 7.098663e+00  1.222423e+01  5.125564e+00  0.000000e+00
 6.610744e+00  1.151256e+01  4.901814e+00  0.000000e+00
 4.844569e+00  9.438791e+00  4.594222e+00  1.333447e-01
 3.649092e+00  7.784727e+00  4.135635e+00  1.579411e-01
 3.261083e+00  6.582809e+00  3.321726e+00  1.690257e-01
 3.170610e+00  5.332750e+00  2.162140e+00  1.719171e-01
 2.849776e+00  3.689961e+00  8.401858e-01  1.832782e-01
 2.011209e+00  1.723760e+00 -2.874490e-01  2.228604e-01
 8.050412e-01  9.247540e-02 -7.125658e-01  2.657709e-01
 3.432809e-02 -6.805945e-01 -7.149226e-01  2.657709e-01
 6.881269e-04  8.890324e-03  8.202197e-03  2.657709e-01
 7.590671e-01  2.368405e+00  1.609338e+00  2.657709e-01
 2.130175e+00  5.841472e+00  3.711297e+00  2.163479e-01
