#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.404769e+01  1.457970e+01  5.320100e-01  0.000000e+00
 1.252871e+01  1.571118e+01  3.182470e+00  0.000000e+00
 1.163855e+01  1.792752e+01  6.288970e+00  0.000000e+00
 1.123455e+01  2.059940e+01  9.364851e+00  0.000000e+00
 1.097566e+01  2.272429e+01  1.174863e+01  0.000000e+00
 1.042657e+01  2.167900e+01  1.125243e+01  0.000000e+00
 9.339046e+00  1.765841e+01  8.319368e+00  0.000000e+00
 7.646594e+00  1.265993e+01  5.013340e+00  0.000000e+00
 5.231292e+00  7.576652e+00  2.345360e+00  0.000000e+00
 2.498022e+00  3.404334e+00  9.063120e-01  3.728791e-01
 5.916799e-01  7.403271e-01  1.486472e-01  5.004269e-01
 0.000000e+00  0.000000e+00  0.000000e+00  5.004269e-01
 8.548398e-01  1.259925e+00  4.050853e-01  5.004269e-01
 3.052616e+00  4.459286e+00  1.406669e+00  3.311798e-01
 6.122980e+00  1.025763e+01  4.134647e+00  0.000000e+00
 9.057319e+00  1.566563e+01  6.608312e+00  0.000000e+00
 1.151797e+01  2.123476e+01  9.716791e+00  0.000000e+00
 1.314571e+01  2.592773e+01  1.278202e+01  0.000000e+00
 1.388130e+01  2.692106e+01  1.303977e+01  0.000000e+00
 1.397371e+01  2.392874e+01  9.955033e+00  0.000000e+00
 1.399960e+01  2.045559e+01  6.456000e+00  0.000000e+00
 1.447746e+01  1.739000e+01  2.912541e+00  0.000000e+00
 1.575065e+01  1.591114e+01  1.604853e-01  0.000000e+00
 1.613541e+01  1.518021e+01 -9.551979e-01  0.000000e+00
