#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 0.000000e+00  0.000000e+00  0.000000e+00  2.397339e-01
 1.602345e-01  1.059871e-01 -5.424742e-02  2.397339e-01
 1.017569e+00  1.169959e+00  1.523900e-01  2.397154e-01
 2.486626e+00  2.991368e+00  5.047422e-01  1.791023e-01
 4.116024e+00  4.836526e+00  7.205022e-01  1.325214e-01
 5.005068e+00  5.691552e+00  6.864837e-01  0.000000e+00
 4.252669e+00  4.856817e+00  6.041478e-01  1.299582e-01
 2.548903e+00  2.988105e+00  4.392023e-01  1.765584e-01
 9.980977e-01  1.133792e+00  1.356947e-01  2.397339e-01
 1.372150e-01  6.382021e-02 -7.339478e-02  2.397339e-01
 2.557101e-03  6.718771e-02  6.463061e-02  2.397339e-01
 1.977878e-01  5.072538e-01  3.094660e-01  2.397339e-01
 2.685113e-03  5.436803e-02  5.168292e-02  2.397339e-01
 1.373543e-01  8.066076e-02 -5.669353e-02  2.397339e-01
 9.977376e-01  1.127752e+00  1.300144e-01  2.397339e-01
 2.548584e+00  2.985998e+00  4.374144e-01  1.765712e-01
 4.252763e+00  4.866006e+00  6.132428e-01  1.299565e-01
 5.008443e+00  5.695448e+00  6.870054e-01  0.000000e+00
 4.115975e+00  4.837437e+00  7.214618e-01  1.325223e-01
 2.486786e+00  2.989159e+00  5.023726e-01  1.790957e-01
 1.017594e+00  1.169065e+00  1.514710e-01  2.397153e-01
 1.604994e-01  1.014241e-01 -5.907526e-02  2.397339e-01
 9.034254e-03  1.195602e-02  2.921765e-03  2.397339e-01
 2.007020e-01  4.383421e-01  2.376401e-01  2.397339e-01
