#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.205918e+00  2.695183e+00 -5.107346e-01  1.722122e-01
 2.991857e+00  2.778217e+00 -2.136401e-01  1.795215e-01
 2.970513e+00  3.232104e+00  2.615912e-01  1.802938e-01
 3.252508e+00  3.531553e+00  2.790450e-01  1.707205e-01
 3.614679e+00  3.826191e+00  2.115114e-01  1.601841e-01
 3.397993e+00  3.327395e+00 -7.059798e-02  1.662719e-01
 2.357606e+00  2.313549e+00 -4.405714e-02  2.063967e-01
 1.109234e+00  1.269301e+00  1.600674e-01  2.672162e-01
 2.035628e-01  4.322432e-01  2.286804e-01  2.680098e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.680098e-01
 6.275302e-01 -6.247728e-02 -6.900075e-01  2.680098e-01
 1.834531e+00  2.738303e-01 -1.560701e+00  2.348367e-01
 2.507465e+00  6.227979e-01 -1.884667e+00  1.992656e-01
 2.472144e+00  8.061443e-01 -1.666000e+00  2.009007e-01
 2.722968e+00  1.544187e+00 -1.178781e+00  1.898851e-01
 3.347785e+00  2.744639e+00 -6.031458e-01  1.677724e-01
 3.756594e+00  3.844555e+00  8.796091e-02  1.565096e-01
 3.842731e+00  4.278576e+00  4.358452e-01  1.543888e-01
 3.355990e+00  3.964429e+00  6.084388e-01  1.675247e-01
 2.526531e+00  3.248539e+00  7.220084e-01  1.983947e-01
 1.922352e+00  2.610694e+00  6.883416e-01  2.297813e-01
 1.869651e+00  2.493405e+00  6.237540e-01  2.328099e-01
 2.437599e+00  2.537542e+00  9.994300e-02  2.025271e-01
 3.134501e+00  2.591718e+00 -5.427825e-01  1.745655e-01
