#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 6.508777e+00  9.647929e+00  3.139152e+00  0.000000e+00
 7.561266e+00  1.084740e+01  3.286134e+00  0.000000e+00
 9.500677e+00  1.362245e+01  4.121771e+00  0.000000e+00
 1.225515e+01  1.767604e+01  5.420892e+00  0.000000e+00
 1.547870e+01  2.266499e+01  7.186291e+00  0.000000e+00
 1.751026e+01  2.485809e+01  7.347829e+00  0.000000e+00
 1.401061e+01  1.818251e+01  4.171897e+00  0.000000e+00
 9.633201e+00  1.169543e+01  2.062225e+00  0.000000e+00
 5.408257e+00  6.429484e+00  1.021227e+00  0.000000e+00
 2.230312e+00  2.662507e+00  4.321950e-01  3.847187e-01
 4.390049e-01  4.843591e-01  4.535423e-02  4.844180e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.844180e-01
 4.388087e-01  4.765190e-01  3.771032e-02  4.844180e-01
 2.230303e+00  2.664842e+00  4.345381e-01  3.847195e-01
 5.408359e+00  6.427464e+00  1.019105e+00  0.000000e+00
 9.633335e+00  1.169143e+01  2.058093e+00  0.000000e+00
 1.401053e+01  1.819098e+01  4.180447e+00  0.000000e+00
 1.751031e+01  2.482462e+01  7.314307e+00  0.000000e+00
 1.520316e+01  2.251104e+01  7.307889e+00  0.000000e+00
 1.143768e+01  1.711986e+01  5.682184e+00  0.000000e+00
 8.319314e+00  1.240366e+01  4.084348e+00  0.000000e+00
 6.445721e+00  9.079087e+00  2.633366e+00  0.000000e+00
 5.780869e+00  7.214886e+00  1.434017e+00  0.000000e+00
 5.966256e+00  7.122892e+00  1.156636e+00  0.000000e+00
