#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 9.360758e-01  6.568567e-01 -2.792191e-01  2.140170e-01
 1.545449e-02 -2.457783e-01 -2.612328e-01  2.140170e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.140170e-01
 8.026712e-01  1.118512e+00  3.158407e-01  2.140170e-01
 1.862606e+00  2.325510e+00  4.629039e-01  1.862328e-01
 2.345563e+00  2.859367e+00  5.138043e-01  1.652916e-01
 1.892568e+00  2.340991e+00  4.484230e-01  1.848548e-01
 8.911973e-01  1.154180e+00  2.629824e-01  2.140170e-01
 5.493262e-02  6.700987e-02  1.207725e-02  2.140170e-01
 4.992698e-02 -1.840197e-01 -2.339467e-01  2.140170e-01
 9.247518e-01  6.790406e-01 -2.457112e-01  2.140170e-01
 1.697604e+00  1.581382e+00 -1.162215e-01  1.938188e-01
 9.272797e-01  7.034217e-01 -2.238580e-01  2.140170e-01
 5.234339e-02 -1.796339e-01 -2.319772e-01  2.140170e-01
 5.408291e-02  7.412117e-02  2.003826e-02  2.140170e-01
 8.969857e-01  1.170891e+00  2.739057e-01  2.140170e-01
 1.904155e+00  2.374149e+00  4.699932e-01  1.843231e-01
 2.345326e+00  2.887818e+00  5.424926e-01  1.653010e-01
 1.869152e+00  2.333338e+00  4.641854e-01  1.859314e-01
 8.276229e-01  1.125386e+00  2.977633e-01  2.140170e-01
 1.147709e-02  3.708837e-02  2.561128e-02  2.140170e-01
 1.209713e-02 -2.043836e-01 -2.164807e-01  2.140170e-01
 9.201853e-01  6.965648e-01 -2.236205e-01  2.140170e-01
 1.699244e+00  1.559890e+00 -1.393543e-01  1.937442e-01
