#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 4.495473e-01  1.412166e+00  9.626191e-01  3.364447e-01
 1.784164e+00  5.545226e+00  3.761061e+00  2.984533e-01
 3.958624e+00  1.169516e+01  7.736537e+00  1.903812e-01
 6.831790e+00  1.903347e+01  1.220168e+01  0.000000e+00
 9.994422e+00  2.641949e+01  1.642507e+01  0.000000e+00
 1.219710e+01  3.225528e+01  2.005818e+01  0.000000e+00
 1.087054e+01  2.719237e+01  1.632183e+01  0.000000e+00
 8.057470e+00  1.952740e+01  1.146993e+01  0.000000e+00
 5.238830e+00  1.195103e+01  6.712198e+00  0.000000e+00
 2.992499e+00  5.637014e+00  2.644515e+00  2.253323e-01
 1.581893e+00  1.492754e+00 -8.913844e-02  3.127887e-01
 1.106706e+00  5.106112e-02 -1.055645e+00  3.354938e-01
 1.581925e+00  1.492642e+00 -8.928300e-02  3.127865e-01
 2.992547e+00  5.637400e+00  2.644853e+00  2.253301e-01
 5.238858e+00  1.195098e+01  6.712126e+00  0.000000e+00
 8.057494e+00  1.952770e+01  1.147020e+01  0.000000e+00
 1.087054e+01  2.719254e+01  1.632200e+01  0.000000e+00
 1.219709e+01  3.225483e+01  2.005774e+01  0.000000e+00
 9.994414e+00  2.641957e+01  1.642515e+01  0.000000e+00
 6.831792e+00  1.903335e+01  1.220156e+01  0.000000e+00
 3.958630e+00  1.169511e+01  7.736483e+00  1.903810e-01
 1.784172e+00  5.545334e+00  3.761162e+00  2.984527e-01
 4.501869e-01  1.414708e+00  9.645211e-01  3.364447e-01
 0.000000e+00  0.000000e+00  0.000000e+00  3.364447e-01
