#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 8.814806e-01 -7.858279e-02 -9.600634e-01  3.024738e-01
 1.782847e+00  1.443847e+00 -3.389992e-01  2.684043e-01
 3.673269e+00  4.393182e+00  7.199129e-01  1.790387e-01
 6.582480e+00  8.259730e+00  1.677250e+00  0.000000e+00
 1.022569e+01  1.209730e+01  1.871613e+00  0.000000e+00
 1.362821e+01  1.382941e+01  2.012012e-01  0.000000e+00
 1.079371e+01  1.197046e+01  1.176754e+00  0.000000e+00
 6.791753e+00  8.299403e+00  1.507650e+00  0.000000e+00
 3.473043e+00  4.630294e+00  1.157251e+00  1.851952e-01
 1.320456e+00  1.814179e+00  4.937225e-01  2.951714e-01
 2.831742e-01  3.740549e-01  9.088070e-02  3.024738e-01
 0.000000e+00  0.000000e+00  0.000000e+00  3.024738e-01
 2.844192e-01  3.432690e-01  5.884980e-02  3.024738e-01
 1.320369e+00  1.828052e+00  5.076830e-01  2.951751e-01
 3.472906e+00  4.645747e+00  1.172841e+00  1.851996e-01
 6.791645e+00  8.305592e+00  1.513947e+00  0.000000e+00
 1.079320e+01  1.196649e+01  1.173295e+00  0.000000e+00
 1.362795e+01  1.382726e+01  1.993047e-01  0.000000e+00
 1.022584e+01  1.211567e+01  1.889828e+00  0.000000e+00
 6.581436e+00  8.269646e+00  1.688210e+00  0.000000e+00
 3.672950e+00  4.381785e+00  7.088354e-01  1.790480e-01
 1.782502e+00  1.447048e+00 -3.354541e-01  2.684267e-01
 8.805025e-01 -1.135892e-01 -9.940917e-01  3.024738e-01
 6.783399e-01 -5.373055e-01 -1.215645e+00  3.024738e-01
