#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 4.750560e+00 -5.448279e-01 -5.295387e+00  1.255249e-01
 2.311914e+00 -2.888364e+00 -5.200278e+00  1.925518e-01
 1.120393e+00 -1.351997e+00 -2.472390e+00  2.464177e-01
 1.224053e+00  3.173729e+00  1.949675e+00  2.442960e-01
 2.123109e+00  9.264121e+00  7.141012e+00  2.016700e-01
 2.795903e+00  1.574079e+01  1.294489e+01  1.724927e-01
 1.860303e+00  1.313662e+01  1.127631e+01  2.153225e-01
 5.238730e-01  5.402457e+00  4.878584e+00  2.473058e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.473058e-01
 9.324954e-01 -2.350083e+00 -3.282579e+00  2.473058e-01
 3.374462e+00 -1.577223e+00 -4.951685e+00  1.540721e-01
 6.173198e+00  2.334575e+00 -3.838622e+00  0.000000e+00
 4.457192e+00 -1.565954e+00 -6.023146e+00  1.303613e-01
 2.140525e+00 -2.890257e+00 -5.030782e+00  2.008005e-01
 1.091791e+00 -8.056042e-01 -1.897396e+00  2.467876e-01
 1.244784e+00  3.830577e+00  2.585793e+00  2.437340e-01
 2.105664e+00  9.835642e+00  7.729978e+00  2.025463e-01
 2.811435e+00  1.636459e+01  1.355315e+01  1.719256e-01
 1.748063e+00  1.136021e+01  9.612151e+00  2.212999e-01
 4.618174e-01  4.478324e+00  4.016507e+00  2.473058e-01
 5.604538e-03 -5.001541e-01 -5.057586e-01  2.473058e-01
 9.921059e-01 -2.436477e+00 -3.428583e+00  2.473058e-01
 3.581078e+00 -9.970123e-01 -4.578090e+00  1.486447e-01
 6.262097e+00  4.033822e+00 -2.228276e+00  0.000000e+00
