#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 9.093419e-01  1.001437e+00  9.209491e-02  5.189144e-01
 3.618324e+00  3.967018e+00  3.486947e-01  3.099564e-01
 8.109746e+00  8.513581e+00  4.038358e-01  0.000000e+00
 1.435528e+01  1.395641e+01 -3.988771e-01  0.000000e+00
 2.231377e+01  1.987715e+01 -2.436621e+00  0.000000e+00
 3.192505e+01  2.536960e+01 -6.555445e+00  0.000000e+00
 3.194067e+01  2.545942e+01 -6.481244e+00  0.000000e+00
 2.232200e+01  1.997606e+01 -2.345947e+00  0.000000e+00
 1.435445e+01  1.404029e+01 -3.141607e-01  0.000000e+00
 8.108734e+00  8.495397e+00  3.866631e-01  0.000000e+00
 3.617153e+00  3.942468e+00  3.253155e-01  3.100169e-01
 9.087893e-01  9.563737e-01  4.758440e-02  5.189144e-01
 0.000000e+00  0.000000e+00  0.000000e+00  5.189144e-01
