#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.606041e+01  2.913702e+01 -6.923390e+00  0.000000e+00
 2.527960e+01  2.095562e+01 -4.323982e+00  0.000000e+00
 1.610455e+01  1.420066e+01 -1.903888e+00  0.000000e+00
 9.175113e+00  8.513602e+00 -6.615119e-01  0.000000e+00
 4.481400e+00  3.817837e+00 -6.635629e-01  2.760367e-01
 1.224731e+00  1.040347e+00 -1.843840e-01  5.189220e-01
 0.000000e+00  0.000000e+00  0.000000e+00  5.253534e-01
 7.666095e-01  7.563508e-01 -1.025872e-02  5.253534e-01
 3.499184e+00  3.340031e+00 -1.591534e-01  3.202050e-01
 8.165462e+00  7.637032e+00 -5.284302e-01  0.000000e+00
 1.464342e+01  1.354279e+01 -1.100626e+00  0.000000e+00
 2.295120e+01  2.042709e+01 -2.524107e+00  0.000000e+00
 3.314666e+01  2.699783e+01 -6.148830e+00  0.000000e+00
