#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 4.530559e-01  7.167497e-01  2.636938e-01  2.294919e-01
 7.392008e-01  9.123090e-01  1.731082e-01  2.294919e-01
 1.231544e+00  1.551230e+00  3.196865e-01  2.265151e-01
 2.063253e+00  2.691827e+00  6.285746e-01  1.899532e-01
 2.984714e+00  3.782081e+00  7.973666e-01  1.539415e-01
 3.519399e+00  4.143010e+00  6.236113e-01  1.393909e-01
 3.239539e+00  3.470278e+00  2.307388e-01  1.465375e-01
 2.278666e+00  2.207912e+00 -7.075439e-02  1.801244e-01
 1.155320e+00  9.441194e-01 -2.112008e-01  2.281283e-01
 3.408048e-01  1.392353e-01 -2.015695e-01  2.294919e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.294919e-01
 1.703688e-01  3.772838e-01  2.069151e-01  2.294919e-01
 4.613948e-01  7.397874e-01  2.783926e-01  2.294919e-01
 7.435289e-01  8.966062e-01  1.530773e-01  2.294919e-01
 1.236549e+00  1.524158e+00  2.876089e-01  2.263893e-01
 2.097896e+00  2.655158e+00  5.572620e-01  1.883201e-01
 3.051413e+00  3.753600e+00  7.021867e-01  1.519125e-01
 3.520557e+00  4.123698e+00  6.031409e-01  1.393632e-01
 3.177863e+00  3.467339e+00  2.894761e-01  1.482453e-01
 2.221904e+00  2.191115e+00 -3.078925e-02  1.826352e-01
 1.117486e+00  9.295272e-01 -1.879590e-01  2.287067e-01
 3.215051e-01  1.373271e-01 -1.841780e-01  2.294919e-01
 3.686618e-04  4.266870e-04  5.802521e-05  2.294919e-01
 1.683329e-01  3.734155e-01  2.050826e-01  2.294919e-01
