#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.157975e+00  2.097714e+00 -1.060261e+00  1.433828e-01
 1.582200e+00  6.054868e-01 -9.767131e-01  2.055650e-01
 7.879555e-01  5.578211e-01 -2.301344e-01  2.211265e-01
 6.608277e-01  5.940655e-01 -6.676222e-02  2.211265e-01
 1.271832e+00  1.209514e+00 -6.231867e-02  2.172204e-01
 2.038174e+00  1.659089e+00 -3.790849e-01  1.841788e-01
 1.598769e+00  2.109225e+00  5.104553e-01  2.048207e-01
 4.300159e-01  8.176680e-01  3.876521e-01  2.211265e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.211265e-01
 8.811927e-02 -5.953734e-01 -6.834927e-01  2.211265e-01
 1.141841e+00  7.632752e-01 -3.785655e-01  2.200281e-01
 2.582538e+00  2.252560e+00 -3.299787e-01  1.616168e-01
 1.139442e+00  7.906653e-01 -3.487765e-01  2.200645e-01
 9.591859e-02 -5.910842e-01 -6.870028e-01  2.211265e-01
 5.023841e-03 -4.729262e-02 -5.231646e-02  2.211265e-01
 3.532860e-01  7.762442e-01  4.229583e-01  2.211265e-01
 1.448315e+00  2.056937e+00  6.086224e-01  2.112303e-01
 2.018782e+00  1.681171e+00 -3.376109e-01  1.850735e-01
 1.243333e+00  1.237043e+00 -6.290307e-03  2.179692e-01
 6.525258e-01  5.891531e-01 -6.337270e-02  2.211265e-01
 7.928519e-01  4.893402e-01 -3.035117e-01  2.211265e-01
 1.567495e+00  5.318684e-01 -1.035627e+00  2.062190e-01
 3.112030e+00  2.016648e+00 -1.095383e+00  1.446536e-01
 4.826128e+00  3.789619e+00 -1.036509e+00  1.111954e-01
