#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 2.601250e-01 -8.353158e-02 -3.436566e-01  3.573097e-01
 1.095033e+00  3.440805e-01 -7.509526e-01  3.565075e-01
 2.457002e+00  1.892975e+00 -5.640264e-01  2.687862e-01
 3.991970e+00  4.310767e+00  3.187967e-01  2.011724e-01
 5.149231e+00  6.823819e+00  1.674588e+00  0.000000e+00
 5.491714e+00  8.298606e+00  2.806892e+00  0.000000e+00
 5.134147e+00  8.078608e+00  2.944461e+00  0.000000e+00
 4.617595e+00  6.863662e+00  2.246067e+00  1.844337e-01
 4.543749e+00  5.732466e+00  1.188718e+00  1.862064e-01
 5.171978e+00  5.318760e+00  1.467816e-01  0.000000e+00
 6.262571e+00  5.622388e+00 -6.401828e-01  0.000000e+00
 6.927841e+00  5.980397e+00 -9.474441e-01  0.000000e+00
 6.262415e+00  5.626190e+00 -6.362244e-01  0.000000e+00
 5.172170e+00  5.319538e+00  1.473680e-01  0.000000e+00
 4.545066e+00  5.734438e+00  1.189372e+00  1.861744e-01
 4.617703e+00  6.861823e+00  2.244120e+00  1.844311e-01
 5.134151e+00  8.078837e+00  2.944686e+00  0.000000e+00
 5.491633e+00  8.299834e+00  2.808201e+00  0.000000e+00
 5.149051e+00  6.821961e+00  1.672911e+00  0.000000e+00
 3.991980e+00  4.311015e+00  3.190348e-01  2.011721e-01
 2.457078e+00  1.893325e+00 -5.637538e-01  2.687814e-01
 1.095056e+00  3.437726e-01 -7.512838e-01  3.565071e-01
 2.600700e-01 -8.378235e-02 -3.438524e-01  3.573097e-01
 0.000000e+00  0.000000e+00  0.000000e+00  3.573097e-01
