#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.795303e+01  3.869777e+00 -3.408326e+01  0.000000e+00
 2.748253e+01  3.323090e+00 -2.415945e+01  0.000000e+00
 1.839613e+01  2.609404e+00 -1.578672e+01  0.000000e+00
 1.150135e+01  3.098074e+00 -8.403278e+00  0.000000e+00
 6.327284e+00  1.288708e+00 -5.038576e+00  0.000000e+00
 2.708102e+00  6.347679e-01 -2.073334e+00  3.469651e-01
 9.160208e-01  4.623222e-01 -4.536986e-01  4.881363e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.881363e-01
 2.109982e-01 -9.353184e-02 -3.045300e-01  4.881363e-01
 2.044463e+00  1.471067e-01 -1.897356e+00  4.059361e-01
 5.697829e+00  8.466081e-01 -4.851221e+00  0.000000e+00
 1.131613e+01  2.144240e+00 -9.171887e+00  0.000000e+00
 1.854832e+01  3.057078e+00 -1.549125e+01  0.000000e+00
 2.765260e+01  3.321724e+00 -2.433088e+01  0.000000e+00
 3.814136e+01  4.014017e+00 -3.412735e+01  0.000000e+00
