#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.325043e+00 -1.374540e-01 -1.462497e+00  4.954530e-01
 3.593098e+00  4.178709e-01 -3.175227e+00  3.047505e-01
 8.017574e+00  2.309943e+00 -5.707631e+00  0.000000e+00
 1.447447e+01  5.143326e+00 -9.331144e+00  0.000000e+00
 2.268972e+01  8.566802e+00 -1.412291e+01  0.000000e+00
 3.219996e+01  1.218009e+01 -2.001987e+01  0.000000e+00
 4.069669e+01  1.421734e+01 -2.647935e+01  0.000000e+00
 3.109161e+01  1.136812e+01 -1.972349e+01  0.000000e+00
 2.166162e+01  7.819853e+00 -1.384176e+01  0.000000e+00
 1.345076e+01  4.483445e+00 -8.967313e+00  0.000000e+00
 6.963759e+00  1.842876e+00 -5.120882e+00  0.000000e+00
 2.466430e+00  4.410461e-02 -2.422325e+00  3.813425e-01
 1.290329e-01 -6.495469e-01 -7.785798e-01  5.080509e-01
 0.000000e+00  0.000000e+00  0.000000e+00  5.080509e-01
