#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 4.502110e-01  6.611597e-01  2.109487e-01  3.150681e-01
 1.729140e+00  2.567965e+00  8.388255e-01  2.832141e-01
 3.627335e+00  5.328085e+00  1.700750e+00  1.879135e-01
 5.886966e+00  8.439996e+00  2.553030e+00  0.000000e+00
 8.153022e+00  1.156296e+01  3.409941e+00  0.000000e+00
 9.308065e+00  1.389327e+01  4.585205e+00  0.000000e+00
 8.378706e+00  1.192018e+01  3.541474e+00  0.000000e+00
 6.349283e+00  8.628831e+00  2.279548e+00  0.000000e+00
 4.154074e+00  5.045007e+00  8.909331e-01  1.732084e-01
 2.347537e+00  1.982321e+00 -3.652159e-01  2.432215e-01
 1.227490e+00 -2.016698e-02 -1.247657e+00  3.111187e-01
 8.636964e-01 -7.144151e-01 -1.578112e+00  3.150681e-01
 1.227334e+00 -2.117970e-02 -1.248514e+00  3.111240e-01
 2.348368e+00  1.982386e+00 -3.659823e-01  2.431731e-01
 4.154093e+00  5.047445e+00  8.933525e-01  1.732079e-01
 6.349031e+00  8.630510e+00  2.281479e+00  0.000000e+00
 8.379094e+00  1.192460e+01  3.545504e+00  0.000000e+00
 9.307825e+00  1.388527e+01  4.577440e+00  0.000000e+00
 8.152989e+00  1.156249e+01  3.409499e+00  0.000000e+00
 5.886962e+00  8.439975e+00  2.553013e+00  0.000000e+00
 3.627338e+00  5.328060e+00  1.700721e+00  1.879134e-01
 1.729143e+00  2.564882e+00  8.357391e-01  2.832139e-01
 4.510629e-01  6.725269e-01  2.214640e-01  3.150681e-01
 0.000000e+00  0.000000e+00  0.000000e+00  3.150681e-01
