#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 4.502110e-01  6.611817e-01  2.109707e-01  3.150681e-01
 1.729140e+00  2.568050e+00  8.389103e-01  2.832141e-01
 3.627335e+00  5.328265e+00  1.700931e+00  1.879135e-01
 5.886966e+00  8.440295e+00  2.553329e+00  0.000000e+00
 8.153022e+00  1.156339e+01  3.410365e+00  0.000000e+00
 9.308065e+00  1.389382e+01  4.585756e+00  0.000000e+00
 8.378706e+00  1.192062e+01  3.541919e+00  0.000000e+00
 6.349283e+00  8.629143e+00  2.279860e+00  0.000000e+00
 4.154074e+00  5.045191e+00  8.911169e-01  1.732084e-01
 2.347537e+00  1.982404e+00 -3.651326e-01  2.432215e-01
 1.227490e+00 -2.014588e-02 -1.247636e+00  3.111187e-01
 8.636964e-01 -7.144151e-01 -1.578112e+00  3.150681e-01
 1.227334e+00 -2.115865e-02 -1.248493e+00  3.111240e-01
 2.348368e+00  1.982469e+00 -3.658990e-01  2.431731e-01
 4.154093e+00  5.047629e+00  8.935366e-01  1.732079e-01
 6.349031e+00  8.630822e+00  2.281791e+00  0.000000e+00
 8.379094e+00  1.192504e+01  3.545948e+00  0.000000e+00
 9.307825e+00  1.388582e+01  4.577991e+00  0.000000e+00
 8.152989e+00  1.156291e+01  3.409923e+00  0.000000e+00
 5.886962e+00  8.440274e+00  2.553311e+00  0.000000e+00
 3.627338e+00  5.328241e+00  1.700902e+00  1.879134e-01
 1.729143e+00  2.564967e+00  8.358242e-01  2.832139e-01
 4.510629e-01  6.725487e-01  2.214858e-01  3.150681e-01
 0.000000e+00  0.000000e+00  0.000000e+00  3.150681e-01
