#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 2.424568e+00 -7.475321e+00 -9.899889e+00  1.703636e-01
 1.255870e+00 -6.266560e+00 -7.522429e+00  2.212232e-01
 4.545189e-01 -3.388758e+00 -3.843277e+00  2.247584e-01
 1.098142e-03  4.515569e-01  4.504587e-01  2.247584e-01
 4.069267e-01  5.018904e+00  4.611978e+00  2.247584e-01
 1.579238e+00  9.939953e+00  8.360715e+00  2.090757e-01
 1.149924e+00  5.637741e+00  4.487816e+00  2.235128e-01
 7.356645e-01  5.367342e-01 -1.989303e-01  2.247584e-01
 1.249375e+00 -3.566744e+00 -4.816118e+00  2.213938e-01
 1.907431e+00 -6.283643e+00 -8.191074e+00  1.934165e-01
 2.937489e+00 -7.448971e+00 -1.038646e+01  1.522139e-01
 4.004320e+00 -7.168510e+00 -1.117283e+01  1.263091e-01
 2.500894e+00 -7.534940e+00 -1.003583e+01  1.673614e-01
 1.309100e+00 -6.560624e+00 -7.869724e+00  2.196891e-01
 4.560042e-01 -3.903109e+00 -4.359113e+00  2.247584e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.247584e-01
 4.405826e-01  4.961998e+00  4.521415e+00  2.247584e-01
 1.550966e+00  1.007823e+01  8.527263e+00  2.103453e-01
 1.176479e+00  5.602877e+00  4.426399e+00  2.230416e-01
 7.354003e-01  9.967153e-01  2.613150e-01  2.247584e-01
 1.205579e+00 -3.023193e+00 -4.228772e+00  2.224444e-01
 1.841278e+00 -6.003629e+00 -7.844907e+00  1.966119e-01
 2.823634e+00 -7.391642e+00 -1.021528e+01  1.558487e-01
 3.995820e+00 -7.182011e+00 -1.117783e+01  1.264702e-01
