#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 2.608135e+00  3.963292e+00  1.355157e+00  2.063361e-01
 5.917527e-01  8.495079e-01  2.577552e-01  2.839427e-01
 5.755893e-02  9.334507e-02  3.578614e-02  2.839427e-01
 7.084833e-01  1.060265e+00  3.517815e-01  2.839427e-01
 2.261909e+00  2.975957e+00  7.140479e-01  2.237714e-01
 4.131307e+00  5.115051e+00  9.837441e-01  1.566115e-01
 3.372061e+00  5.726887e+00  2.354826e+00  1.769729e-01
 1.932605e+00  3.937052e+00  2.004447e+00  2.428202e-01
 1.439078e+00  3.201777e+00  1.762699e+00  2.717001e-01
 2.326288e+00  4.356166e+00  2.029878e+00  2.203136e-01
 4.492848e+00  7.641173e+00  3.148325e+00  1.489661e-01
 5.919918e+00  9.177985e+00  3.258067e+00  0.000000e+00
 2.817834e+00  4.257717e+00  1.439883e+00  1.971286e-01
 7.302265e-01  1.031139e+00  3.009122e-01  2.839427e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.839427e-01
 5.970376e-01  9.154420e-01  3.184044e-01  2.839427e-01
 2.044112e+00  2.898089e+00  8.539772e-01  2.361486e-01
 3.861508e+00  5.089412e+00  1.227903e+00  1.630883e-01
 4.398142e+00  5.193674e+00  7.955315e-01  1.508664e-01
 4.849999e+00  5.556765e+00  7.067667e-01  1.423679e-01
 5.396925e+00  6.183511e+00  7.865860e-01  0.000000e+00
 5.832826e+00  6.651990e+00  8.191639e-01  0.000000e+00
 6.453734e+00  7.784775e+00  1.331040e+00  0.000000e+00
 5.938013e+00  9.380314e+00  3.442301e+00  0.000000e+00
