#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 0.000000e+00  0.000000e+00  0.000000e+00  2.397339e-01
 1.602345e-01  1.059876e-01 -5.424699e-02  2.397339e-01
 1.017569e+00  1.169962e+00  1.523930e-01  2.397154e-01
 2.486626e+00  2.991369e+00  5.047435e-01  1.791023e-01
 4.116024e+00  4.836528e+00  7.205039e-01  1.325214e-01
 5.005068e+00  5.691552e+00  6.864841e-01  0.000000e+00
 4.252669e+00  4.856813e+00  6.041435e-01  1.299582e-01
 2.548903e+00  2.988105e+00  4.392019e-01  1.765584e-01
 9.980977e-01  1.133794e+00  1.356963e-01  2.397339e-01
 1.372150e-01  6.382276e-02 -7.339223e-02  2.397339e-01
 2.557101e-03  6.718679e-02  6.462969e-02  2.397339e-01
 1.977878e-01  5.072546e-01  3.094668e-01  2.397339e-01
 2.685113e-03  5.436808e-02  5.168297e-02  2.397339e-01
 1.373543e-01  8.066165e-02 -5.669264e-02  2.397339e-01
 9.977376e-01  1.127755e+00  1.300175e-01  2.397339e-01
 2.548584e+00  2.985999e+00  4.374150e-01  1.765712e-01
 4.252763e+00  4.866004e+00  6.132416e-01  1.299565e-01
 5.008443e+00  5.695449e+00  6.870059e-01  0.000000e+00
 4.115975e+00  4.837435e+00  7.214595e-01  1.325223e-01
 2.486786e+00  2.989158e+00  5.023718e-01  1.790957e-01
 1.017594e+00  1.169065e+00  1.514701e-01  2.397153e-01
 1.604994e-01  1.014253e-01 -5.907407e-02  2.397339e-01
 9.034254e-03  1.195523e-02  2.920977e-03  2.397339e-01
 2.007020e-01  4.383438e-01  2.376418e-01  2.397339e-01
