#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 2.343701e-01  2.409240e-01  6.553887e-03  2.729480e-01
 1.066408e+00  1.139822e+00  7.341359e-02  2.726479e-01
 2.322086e+00  2.774257e+00  4.521708e-01  2.119968e-01
 3.800863e+00  4.929269e+00  1.128406e+00  1.582732e-01
 5.229233e+00  7.111359e+00  1.882126e+00  0.000000e+00
 5.865715e+00  8.575395e+00  2.709679e+00  0.000000e+00
 5.231391e+00  7.052874e+00  1.821483e+00  0.000000e+00
 3.797029e+00  4.867712e+00  1.070683e+00  1.583694e-01
 2.371520e+00  2.597932e+00  2.264121e-01  2.095036e-01
 1.194962e+00  1.037098e+00 -1.578646e-01  2.704142e-01
 4.208823e-01  2.307407e-01 -1.901416e-01  2.729480e-01
 2.063733e-01  2.231812e-03 -2.041415e-01  2.729480e-01
 5.141265e-01  3.343195e-01 -1.798071e-01  2.729480e-01
 1.384254e+00  1.214200e+00 -1.700543e-01  2.637105e-01
 2.645489e+00  2.972006e+00  3.265166e-01  1.967006e-01
 4.127706e+00  5.264484e+00  1.136778e+00  1.506259e-01
 5.601332e+00  7.650400e+00  2.049068e+00  0.000000e+00
 6.244829e+00  9.142706e+00  2.897878e+00  0.000000e+00
 5.577950e+00  7.649071e+00  2.071121e+00  0.000000e+00
 4.103934e+00  5.322865e+00  1.218931e+00  1.511477e-01
 2.557881e+00  3.123843e+00  5.659619e-01  2.006096e-01
 1.232978e+00  1.328055e+00  9.507717e-02  2.693649e-01
 3.189901e-01  3.475632e-01  2.857308e-02  2.729480e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.729480e-01
