#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 2.343701e-01  2.716814e-01  3.731127e-02  2.729480e-01
 1.066408e+00  1.253347e+00  1.869391e-01  2.726479e-01
 2.322086e+00  3.009745e+00  6.876585e-01  2.119968e-01
 3.800863e+00  5.307668e+00  1.506805e+00  1.582732e-01
 5.229233e+00  7.636335e+00  2.407102e+00  0.000000e+00
 5.865715e+00  9.211323e+00  3.345608e+00  0.000000e+00
 5.231391e+00  7.569705e+00  2.338315e+00  0.000000e+00
 3.797029e+00  5.236598e+00  1.439569e+00  1.583694e-01
 2.371520e+00  2.823936e+00  4.524159e-01  2.095036e-01
 1.194962e+00  1.142568e+00 -5.239429e-02  2.704142e-01
 4.208823e-01  2.576247e-01 -1.632576e-01  2.729480e-01
 2.063733e-01  2.189539e-03 -2.041838e-01  2.729480e-01
 5.141265e-01  3.614499e-01 -1.526767e-01  2.729480e-01
 1.384254e+00  1.319979e+00 -6.427500e-02  2.637105e-01
 2.645489e+00  3.198695e+00  5.532057e-01  1.967006e-01
 4.127706e+00  5.635604e+00  1.507898e+00  1.506259e-01
 5.601332e+00  8.170095e+00  2.568763e+00  0.000000e+00
 6.244829e+00  9.780231e+00  3.535402e+00  0.000000e+00
 5.577950e+00  8.163858e+00  2.585908e+00  0.000000e+00
 4.103934e+00  5.692498e+00  1.588564e+00  1.511477e-01
 2.557881e+00  3.350377e+00  7.924959e-01  2.006096e-01
 1.232978e+00  1.434992e+00  2.020136e-01  2.693649e-01
 3.189901e-01  3.745858e-01  5.559573e-02  2.729480e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.729480e-01
