#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 6.508777e+00  9.648935e+00  3.140157e+00  0.000000e+00
 7.561266e+00  1.085065e+01  3.289388e+00  0.000000e+00
 9.500677e+00  1.362855e+01  4.127871e+00  0.000000e+00
 1.225515e+01  1.768522e+01  5.430077e+00  0.000000e+00
 1.547870e+01  2.267726e+01  7.198563e+00  0.000000e+00
 1.751026e+01  2.487360e+01  7.363339e+00  0.000000e+00
 1.401061e+01  1.819463e+01  4.184015e+00  0.000000e+00
 9.633201e+00  1.170399e+01  2.070788e+00  0.000000e+00
 5.408257e+00  6.434732e+00  1.026475e+00  0.000000e+00
 2.230312e+00  2.664970e+00  4.346579e-01  3.847187e-01
 4.390049e-01  4.848128e-01  4.580791e-02  4.844180e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.844180e-01
 4.388087e-01  4.769725e-01  3.816387e-02  4.844180e-01
 2.230303e+00  2.667305e+00  4.370018e-01  3.847195e-01
 5.408359e+00  6.432713e+00  1.024353e+00  0.000000e+00
 9.633335e+00  1.169999e+01  2.066655e+00  0.000000e+00
 1.401053e+01  1.820310e+01  4.192568e+00  0.000000e+00
 1.751031e+01  2.484012e+01  7.329812e+00  0.000000e+00
 1.520316e+01  2.252329e+01  7.320137e+00  0.000000e+00
 1.143768e+01  1.712923e+01  5.691558e+00  0.000000e+00
 8.319314e+00  1.240979e+01  4.090473e+00  0.000000e+00
 6.445721e+00  9.082127e+00  2.636406e+00  0.000000e+00
 5.780869e+00  7.215385e+00  1.434516e+00  0.000000e+00
 5.966256e+00  7.122004e+00  1.155748e+00  0.000000e+00
