#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 4.530559e-01  7.167493e-01  2.636935e-01  2.294919e-01
 7.392008e-01  9.121974e-01  1.729966e-01  2.294919e-01
 1.231544e+00  1.550972e+00  3.194276e-01  2.265151e-01
 2.063253e+00  2.691414e+00  6.281612e-01  1.899532e-01
 2.984714e+00  3.781537e+00  7.968225e-01  1.539415e-01
 3.519399e+00  4.142418e+00  6.230188e-01  1.393909e-01
 3.239539e+00  3.469753e+00  2.302136e-01  1.465375e-01
 2.278666e+00  2.207525e+00 -7.114173e-02  1.801244e-01
 1.155320e+00  9.438864e-01 -2.114338e-01  2.281283e-01
 3.408048e-01  1.391386e-01 -2.016662e-01  2.294919e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.294919e-01
 1.703688e-01  3.773214e-01  2.069526e-01  2.294919e-01
 4.613948e-01  7.397858e-01  2.783911e-01  2.294919e-01
 7.435289e-01  8.964951e-01  1.529662e-01  2.294919e-01
 1.236549e+00  1.523901e+00  2.873518e-01  2.263893e-01
 2.097896e+00  2.654746e+00  5.568495e-01  1.883201e-01
 3.051413e+00  3.753056e+00  7.016425e-01  1.519125e-01
 3.520557e+00  4.123105e+00  6.025479e-01  1.393632e-01
 3.177863e+00  3.466816e+00  2.889526e-01  1.482453e-01
 2.221904e+00  2.190731e+00 -3.117296e-02  1.826352e-01
 1.117486e+00  9.292964e-01 -1.881898e-01  2.287067e-01
 3.215051e-01  1.372305e-01 -1.842746e-01  2.294919e-01
 3.686618e-04  4.256276e-04  5.696587e-05  2.294919e-01
 1.683329e-01  3.734528e-01  2.051200e-01  2.294919e-01
