#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.850568e-01  1.339625e+00  9.545680e-01  2.047411e-01
 4.553453e-01  5.820695e-01  1.267241e-01  2.047411e-01
 5.952398e-01  4.330768e-01 -1.621630e-01  2.047411e-01
 7.044214e-01  8.458165e-01  1.413951e-01  2.047411e-01
 8.051122e-01  1.412992e+00  6.078801e-01  2.047411e-01
 8.243209e-01  1.689440e+00  8.651188e-01  2.047411e-01
 6.199204e-01  1.359745e+00  7.398242e-01  2.047411e-01
 2.572406e-01  6.262518e-01  3.690112e-01  2.047411e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.047411e-01
 8.513609e-02 -9.420149e-02 -1.793376e-01  2.047411e-01
 6.451701e-01  6.459699e-01  7.998328e-04  2.047411e-01
 1.605069e+00  2.068952e+00  4.638823e-01  1.893798e-01
 6.453878e-01  6.465904e-01  1.202588e-03  2.047411e-01
 8.522583e-02 -9.770835e-02 -1.829342e-01  2.047411e-01
 2.284135e-04  1.113648e-02  1.090807e-02  2.047411e-01
 2.572814e-01  6.212367e-01  3.639553e-01  2.047411e-01
 6.197353e-01  1.361540e+00  7.418046e-01  2.047411e-01
 8.243172e-01  1.676986e+00  8.526688e-01  2.047411e-01
 8.053325e-01  1.409731e+00  6.043986e-01  2.047411e-01
 7.044233e-01  8.449716e-01  1.405483e-01  2.047411e-01
 5.954017e-01  4.288882e-01 -1.665134e-01  2.047411e-01
 4.553610e-01  5.949293e-01  1.395682e-01  2.047411e-01
 3.861825e-01  1.358755e+00  9.725724e-01  2.047411e-01
 5.780548e-01  2.427620e+00  1.849565e+00  2.047411e-01
