#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.606041e+01  2.783684e+01 -8.223567e+00  0.000000e+00
 2.527960e+01  1.998762e+01 -5.291981e+00  0.000000e+00
 1.610455e+01  1.351970e+01 -2.584852e+00  0.000000e+00
 9.175113e+00  8.100662e+00 -1.074452e+00  0.000000e+00
 4.481400e+00  3.606193e+00 -8.752070e-01  2.760367e-01
 1.224731e+00  9.831970e-01 -2.415340e-01  5.189220e-01
 0.000000e+00  0.000000e+00  0.000000e+00  5.253534e-01
 7.666095e-01  7.072370e-01 -5.937255e-02  5.253534e-01
 3.499184e+00  3.145325e+00 -3.538594e-01  3.202050e-01
 8.165462e+00  7.223886e+00 -9.415759e-01  0.000000e+00
 1.464342e+01  1.286945e+01 -1.773974e+00  0.000000e+00
 2.295120e+01  1.947079e+01 -3.480407e+00  0.000000e+00
 3.314666e+01  2.574475e+01 -7.401918e+00  0.000000e+00
