#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 2.263646e-01  6.851513e-01  4.587867e-01  2.621183e-01
 9.342361e-01  2.999230e+00  2.064994e+00  2.621183e-01
 2.113165e+00  7.033873e+00  4.920708e+00  2.142779e-01
 3.566698e+00  1.246591e+01  8.899210e+00  1.579307e-01
 4.798703e+00  1.866848e+01  1.386978e+01  1.322528e-01
 5.281854e+00  2.432964e+01  1.904778e+01  0.000000e+00
 4.831187e+00  2.011128e+01  1.528009e+01  1.317270e-01
 3.698285e+00  1.407249e+01  1.037421e+01  1.545184e-01
 2.482628e+00  8.637035e+00  6.154408e+00  1.960070e-01
 1.625800e+00  4.548347e+00  2.922547e+00  2.413331e-01
 1.173035e+00  2.051630e+00  8.785944e-01  2.601922e-01
 1.038535e+00  1.222532e+00  1.839973e-01  2.620211e-01
 1.173994e+00  2.047362e+00  8.733688e-01  2.601712e-01
 1.625977e+00  4.543847e+00  2.917870e+00  2.413235e-01
 2.483676e+00  8.640828e+00  6.157153e+00  1.959594e-01
 3.698274e+00  1.406786e+01  1.036959e+01  1.545186e-01
 4.832322e+00  2.010695e+01  1.527463e+01  1.317087e-01
 5.282051e+00  2.433034e+01  1.904829e+01  0.000000e+00
 4.798841e+00  1.867379e+01  1.387494e+01  1.322506e-01
 3.566766e+00  1.246380e+01  8.897030e+00  1.579288e-01
 2.113933e+00  7.013257e+00  4.899324e+00  2.142370e-01
 9.342104e-01  2.999646e+00  2.065436e+00  2.621183e-01
 2.267003e-01  6.793749e-01  4.526745e-01  2.621183e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.621183e-01
