#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.032290e-01  1.342048e+00  1.038819e+00  2.733060e-01
 1.195324e+00  5.210685e+00  4.015361e+00  2.707596e-01
 2.573253e+00  1.109682e+01  8.523564e+00  2.001735e-01
 4.131879e+00  1.816877e+01  1.403689e+01  1.507322e-01
 5.375417e+00  2.530204e+01  1.992662e+01  0.000000e+00
 5.816482e+00  3.020572e+01  2.438924e+01  0.000000e+00
 5.256722e+00  2.511299e+01  1.985627e+01  0.000000e+00
 3.967616e+00  1.781115e+01  1.384354e+01  1.544429e-01
 2.465202e+00  1.055778e+01  8.092579e+00  2.052018e-01
 1.227547e+00  4.579895e+00  3.352347e+00  2.698784e-01
 4.738106e-01  7.182190e-01  2.444084e-01  2.733060e-01
 2.535193e-01 -6.344134e-01 -8.879327e-01  2.733060e-01
 4.738672e-01  7.216787e-01  2.478115e-01  2.733060e-01
 1.227396e+00  4.589282e+00  3.361886e+00  2.698828e-01
 2.464993e+00  1.056037e+01  8.095378e+00  2.052118e-01
 3.967621e+00  1.781133e+01  1.384371e+01  1.544428e-01
 5.256687e+00  2.511508e+01  1.985840e+01  0.000000e+00
 5.816441e+00  3.020440e+01  2.438796e+01  0.000000e+00
 5.368635e+00  2.539975e+01  2.003112e+01  0.000000e+00
 4.084753e+00  1.828568e+01  1.420093e+01  1.517713e-01
 2.512707e+00  1.115928e+01  8.646575e+00  2.029583e-01
 1.147170e+00  5.255708e+00  4.108538e+00  2.718458e-01
 2.809891e-01  1.365177e+00  1.084188e+00  2.733060e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.733060e-01
