#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.476064e+00 -3.297340e-01 -1.805798e+00  2.029927e-01
 3.982303e-01 -4.063309e-01 -8.045612e-01  2.136286e-01
 1.459993e-01  5.673189e-01  4.213196e-01  2.136286e-01
 4.251826e-01  2.255671e+00  1.830489e+00  2.136286e-01
 7.918365e-01  4.076923e+00  3.285087e+00  2.136286e-01
 9.359278e-01  5.033548e+00  4.097620e+00  2.136286e-01
 6.756578e-01  3.998113e+00  3.322455e+00  2.136286e-01
 2.013413e-01  1.942189e+00  1.740848e+00  2.136286e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.136286e-01
 4.626413e-01 -1.056563e+00 -1.519204e+00  2.136286e-01
 1.971368e+00 -9.836411e-01 -2.955009e+00  1.809298e-01
 4.314786e+00  8.428031e-01 -3.471983e+00  1.148086e-01
 2.058018e+00 -4.705992e-01 -2.528617e+00  1.770541e-01
 6.686651e-01 -6.701015e-01 -1.338767e+00  2.136286e-01
 1.523448e-01  1.728088e-01  2.046399e-02  2.136286e-01
 3.082487e-01  1.855124e+00  1.546875e+00  2.136286e-01
 7.084320e-01  3.883033e+00  3.174601e+00  2.136286e-01
 9.365647e-01  5.035477e+00  4.098912e+00  2.136286e-01
 7.665747e-01  4.203546e+00  3.436972e+00  2.136286e-01
 3.197558e-01  2.329344e+00  2.009588e+00  2.136286e-01
 2.254623e-02  4.543755e-01  4.318293e-01  2.136286e-01
 1.892291e-01 -7.201968e-01 -9.094258e-01  2.136286e-01
 1.339974e+00 -7.884270e-01 -2.128401e+00  2.078662e-01
 3.516761e+00  4.097860e-01 -3.106975e+00  1.298144e-01
