#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.695695e-02  3.156637e-01  2.387068e-01  2.090996e-01
 7.736244e-02  3.010969e-01  2.237345e-01  2.090996e-01
 5.572656e-01  6.602002e-01  1.029346e-01  2.090996e-01
 1.234887e+00  1.337887e+00  1.030002e-01  2.063110e-01
 1.751992e+00  2.057521e+00  3.055298e-01  1.869350e-01
 1.857772e+00  2.328237e+00  4.704645e-01  1.821713e-01
 1.538008e+00  1.933009e+00  3.950002e-01  1.962239e-01
 9.240464e-01  1.108662e+00  1.846159e-01  2.090996e-01
 3.274176e-01  4.672570e-01  1.398394e-01  2.090996e-01
 2.390253e-02 -3.057895e-02 -5.448148e-02  2.090996e-01
 1.345028e-01 -4.638584e-02 -1.808887e-01  2.090996e-01
 4.370920e-01  5.328711e-02 -3.838049e-01  2.090996e-01
 1.179452e-01 -2.971006e-02 -1.476552e-01  2.090996e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.090996e-01
 3.009254e-01  4.268324e-01  1.259071e-01  2.090996e-01
 8.952919e-01  1.196906e+00  3.016141e-01  2.090996e-01
 1.505111e+00  2.051057e+00  5.459456e-01  1.975516e-01
 1.819299e+00  2.437036e+00  6.177370e-01  1.839047e-01
 1.716554e+00  2.108034e+00  3.914802e-01  1.885217e-01
 1.202796e+00  1.423634e+00  2.208381e-01  2.070034e-01
 5.302866e-01  7.189805e-01  1.886939e-01  2.090996e-01
 5.655291e-02  3.341562e-01  2.776033e-01  2.090996e-01
 6.401042e-02  3.440653e-01  2.800549e-01  2.090996e-01
 4.307191e-01  4.694714e-01  3.875239e-02  2.090996e-01
