#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.516008e+00 -4.034172e+00 -7.550180e+00  1.435684e-01
 2.370182e+00 -1.990503e+00 -4.360685e+00  1.813799e-01
 2.141860e+00  2.307277e+00  1.654169e-01  1.917458e-01
 2.409346e+00  8.214983e+00  5.805637e+00  1.797039e-01
 2.634014e+00  1.459926e+01  1.196525e+01  1.706761e-01
 2.512538e+00  1.868358e+01  1.617104e+01  1.754340e-01
 1.915550e+00  1.482333e+01  1.290778e+01  2.028799e-01
 9.263725e-01  9.304083e+00  8.377710e+00  2.362322e-01
 4.604665e-02  4.013910e+00  3.967864e+00  2.362322e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.362322e-01
 1.260100e+00 -1.992589e+00 -3.252689e+00  2.323977e-01
 3.856804e+00 -1.549382e+00 -5.406186e+00  1.357843e-01
 1.858009e+00 -2.241657e+00 -4.099666e+00  2.057977e-01
 3.368819e-01 -1.401827e-01 -4.770646e-01  2.362322e-01
 9.459548e-02  4.194511e+00  4.099915e+00  2.362322e-01
 7.347796e-01  9.904441e+00  9.169661e+00  2.362322e-01
 1.584593e+00  1.597225e+01  1.438765e+01  2.194933e-01
 2.065584e+00  1.953523e+01  1.746964e+01  1.954186e-01
 2.086246e+00  1.475153e+01  1.266529e+01  1.944144e-01
 1.853790e+00  8.032199e+00  6.178409e+00  2.060123e-01
 1.474809e+00  1.816547e+00  3.417380e-01  2.245256e-01
 1.416133e+00 -2.766617e+00 -4.182750e+00  2.269861e-01
 2.085704e+00 -5.139268e+00 -7.224972e+00  1.944407e-01
 3.548600e+00 -5.251485e+00 -8.800085e+00  1.427713e-01
