#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.600375e-01  2.161080e+00  1.401043e+00  2.657709e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.657709e-01
 3.422462e-02 -4.388436e-01 -4.730682e-01  2.657709e-01
 8.055221e-01  6.082595e-01 -1.972627e-01  2.657709e-01
 2.011939e+00  2.455327e+00  4.433879e-01  2.228197e-01
 2.848419e+00  4.500248e+00  1.651829e+00  1.833302e-01
 3.174284e+00  6.015670e+00  2.841386e+00  1.717971e-01
 3.055263e+00  4.741641e+00  1.686378e+00  1.757942e-01
 2.821939e+00  4.878036e+00  2.056097e+00  1.843529e-01
 3.487233e+00  6.399788e+00  2.912555e+00  1.623232e-01
 5.199454e+00  9.140837e+00  3.941384e+00  0.000000e+00
 7.098663e+00  1.184845e+01  4.749790e+00  0.000000e+00
 6.610744e+00  1.121818e+01  4.607437e+00  0.000000e+00
 4.844569e+00  9.365324e+00  4.520755e+00  1.333447e-01
 3.649092e+00  7.969111e+00  4.320019e+00  1.579411e-01
 3.261083e+00  7.041562e+00  3.780479e+00  1.690257e-01
 3.170610e+00  6.031737e+00  2.861127e+00  1.719171e-01
 2.849776e+00  4.504482e+00  1.654706e+00  1.832782e-01
 2.011209e+00  2.454211e+00  4.430021e-01  2.228604e-01
 8.050412e-01  6.041161e-01 -2.009251e-01  2.657709e-01
 3.432809e-02 -4.287049e-01 -4.630330e-01  2.657709e-01
 6.881269e-04  8.659675e-03  7.971548e-03  2.657709e-01
 7.590671e-01  2.154031e+00  1.394964e+00  2.657709e-01
 2.130175e+00  5.481917e+00  3.351742e+00  2.163479e-01
