#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.145197e+00  3.069728e+00  1.924531e+00  2.244082e-01
 6.280316e-01  1.870595e+00  1.242563e+00  2.255817e-01
 7.985698e-01  1.685226e+00  8.866561e-01  2.255817e-01
 1.599804e+00  2.378746e+00  7.789422e-01  2.088998e-01
 2.708077e+00  3.537659e+00  8.295820e-01  1.603433e-01
 3.700913e+00  4.825223e+00  1.124309e+00  1.329232e-01
 2.897676e+00  4.170763e+00  1.273087e+00  1.540234e-01
 1.578407e+00  2.283812e+00  7.054052e-01  2.098794e-01
 5.247812e-01  7.919917e-01  2.672106e-01  2.255817e-01
 3.219126e-04 -9.040351e-04 -1.225948e-03  2.255817e-01
 2.239362e-01  1.790831e-01 -4.485304e-02  2.255817e-01
 1.300982e+00  1.422342e+00  1.213607e-01  2.207438e-01
 2.249690e-01  1.813182e-01 -4.365084e-02  2.255817e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.255817e-01
 5.270283e-01  8.066146e-01  2.795863e-01  2.255817e-01
 1.578713e+00  2.284664e+00  7.059508e-01  2.098655e-01
 2.899407e+00  4.175677e+00  1.276270e+00  1.539685e-01
 3.700915e+00  4.824957e+00  1.124042e+00  1.329232e-01
 2.707791e+00  3.529996e+00  8.222052e-01  1.603533e-01
 1.600268e+00  2.377463e+00  7.771944e-01  2.088784e-01
 7.984820e-01  1.685343e+00  8.868606e-01  2.255817e-01
 6.280196e-01  1.872038e+00  1.244019e+00  2.255817e-01
 1.147651e+00  3.132422e+00  1.984770e+00  2.243688e-01
 2.226990e+00  5.250514e+00  3.023524e+00  1.793000e-01
