#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.662511e-01 -4.036408e-01 -5.698919e-01  2.563059e-01
 7.386038e-01 -6.963727e-02 -8.082410e-01  2.563059e-01
 1.831347e+00  1.653654e+00 -1.776933e-01  2.247573e-01
 3.416715e+00  4.552068e+00  1.135353e+00  1.584844e-01
 5.010318e+00  7.939326e+00  2.929008e+00  0.000000e+00
 5.678715e+00  1.022462e+01  4.545908e+00  0.000000e+00
 4.957826e+00  7.799083e+00  2.841257e+00  1.268561e-01
 3.311760e+00  4.177747e+00  8.659865e-01  1.614967e-01
 1.704149e+00  1.242451e+00 -4.616982e-01  2.317599e-01
 6.595363e-01 -2.951495e-01 -9.546858e-01  2.563059e-01
 1.447614e-01 -4.433271e-01 -5.880886e-01  2.563059e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.563059e-01
 1.444546e-01 -4.557115e-01 -6.001661e-01  2.563059e-01
 6.589853e-01 -3.078581e-01 -9.668435e-01  2.563059e-01
 1.703789e+00  1.246180e+00 -4.576088e-01  2.317795e-01
 3.311618e+00  4.173134e+00  8.615163e-01  1.615009e-01
 4.958008e+00  7.792934e+00  2.834926e+00  1.268533e-01
 5.678875e+00  1.022836e+01  4.549481e+00  0.000000e+00
 5.011120e+00  7.947871e+00  2.936751e+00  0.000000e+00
 3.416106e+00  4.549248e+00  1.133142e+00  1.585014e-01
 1.830580e+00  1.658695e+00 -1.718850e-01  2.247997e-01
 7.395049e-01 -5.126356e-02 -7.907684e-01  2.563059e-01
 1.662750e-01 -4.395885e-01 -6.058634e-01  2.563059e-01
 7.580316e-04 -1.903379e-02 -1.979182e-02  2.563059e-01
