#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.516008e+00 -4.279437e+00 -7.795445e+00  1.435684e-01
 2.370182e+00 -2.013718e+00 -4.383900e+00  1.813799e-01
 2.141860e+00  2.606479e+00  4.646192e-01  1.917458e-01
 2.409346e+00  8.904564e+00  6.495218e+00  1.797039e-01
 2.634014e+00  1.573037e+01  1.309636e+01  1.706761e-01
 2.512538e+00  2.034537e+01  1.783283e+01  1.754340e-01
 1.915550e+00  1.597467e+01  1.405912e+01  2.028799e-01
 9.263725e-01  1.002375e+01  9.097382e+00  2.362322e-01
 4.604665e-02  4.340372e+00  4.294326e+00  2.362322e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.362322e-01
 1.260100e+00 -2.222330e+00 -3.482430e+00  2.323977e-01
 3.856804e+00 -1.882418e+00 -5.739222e+00  1.357843e-01
 1.858009e+00 -2.461494e+00 -4.319503e+00  2.057977e-01
 3.368819e-01 -1.281323e-01 -4.650142e-01  2.362322e-01
 9.459548e-02  4.533866e+00  4.439270e+00  2.362322e-01
 7.347796e-01  1.063668e+01  9.901902e+00  2.362322e-01
 1.584593e+00  1.714702e+01  1.556243e+01  2.194933e-01
 2.065584e+00  2.115502e+01  1.908944e+01  1.954186e-01
 2.086246e+00  1.581264e+01  1.372640e+01  1.944144e-01
 1.853790e+00  8.672189e+00  6.818399e+00  2.060123e-01
 1.474809e+00  2.079284e+00  6.044757e-01  2.245256e-01
 1.416133e+00 -2.815870e+00 -4.232004e+00  2.269861e-01
 2.085704e+00 -5.398748e+00 -7.484453e+00  1.944407e-01
 3.548600e+00 -5.588202e+00 -9.136802e+00  1.427713e-01
