#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 9.360758e-01 -6.816474e+00 -7.752549e+00  2.140170e-01
 1.545449e-02 -4.467318e+00 -4.482773e+00  2.140170e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.140170e-01
 8.026712e-01  6.038241e+00  5.235570e+00  2.140170e-01
 1.862606e+00  1.235482e+01  1.049222e+01  1.862328e-01
 2.345563e+00  1.608835e+01  1.374279e+01  1.652916e-01
 1.892568e+00  1.289806e+01  1.100550e+01  1.848548e-01
 8.911973e-01  6.676655e+00  5.785458e+00  2.140170e-01
 5.493262e-02  5.215594e-01  4.666267e-01  2.140170e-01
 4.992698e-02 -4.097723e+00 -4.147650e+00  2.140170e-01
 9.247518e-01 -6.578037e+00 -7.502788e+00  2.140170e-01
 1.697604e+00 -7.350989e+00 -9.048593e+00  1.938188e-01
 9.272797e-01 -6.704806e+00 -7.632085e+00  2.140170e-01
 5.234339e-02 -4.306019e+00 -4.358363e+00  2.140170e-01
 5.408291e-02  2.728653e-01  2.187824e-01  2.140170e-01
 8.969857e-01  6.410494e+00  5.513509e+00  2.140170e-01
 1.904155e+00  1.267212e+01  1.076796e+01  1.843231e-01
 2.345326e+00  1.612868e+01  1.378335e+01  1.653010e-01
 1.869152e+00  1.262617e+01  1.075701e+01  1.859314e-01
 8.276229e-01  6.329995e+00  5.502372e+00  2.140170e-01
 1.147709e-02  2.902438e-01  2.787667e-01  2.140170e-01
 1.209713e-02 -4.216106e+00 -4.228203e+00  2.140170e-01
 9.201853e-01 -6.559546e+00 -7.479732e+00  2.140170e-01
 1.699244e+00 -7.367629e+00 -9.066873e+00  1.937442e-01
