#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.976159e+00  1.008806e+01  8.111901e+00  2.792716e-01
 2.219883e+00  1.025313e+01  8.033245e+00  2.628624e-01
 3.501896e+00  1.290573e+01  9.403837e+00  2.011267e-01
 5.763817e+00  1.745309e+01  1.168927e+01  0.000000e+00
 8.576259e+00  2.300791e+01  1.443165e+01  0.000000e+00
 1.050777e+01  2.834702e+01  1.783925e+01  0.000000e+00
 9.283147e+00  2.398693e+01  1.470378e+01  0.000000e+00
 6.671974e+00  1.727132e+01  1.059935e+01  0.000000e+00
 3.926641e+00  1.046591e+01  6.539270e+00  1.877251e-01
 1.701703e+00  4.863733e+00  3.162030e+00  2.986935e-01
 3.658136e-01  1.299150e+00  9.333361e-01  3.301385e-01
 0.000000e+00  0.000000e+00  0.000000e+00  3.301385e-01
 2.230821e-01  1.303540e+00  1.080457e+00  3.301385e-01
 1.457192e+00  4.891698e+00  3.434506e+00  3.148382e-01
 3.668228e+00  1.038923e+01  6.721001e+00  1.955756e-01
 6.532075e+00  1.703909e+01  1.050702e+01  0.000000e+00
 9.379340e+00  2.362315e+01  1.424381e+01  0.000000e+00
 1.069286e+01  2.831085e+01  1.761799e+01  0.000000e+00
 8.692829e+00  2.307929e+01  1.438646e+01  0.000000e+00
 5.945703e+00  1.749003e+01  1.154433e+01  0.000000e+00
 3.740832e+00  1.297803e+01  9.237202e+00  1.932797e-01
 2.468271e+00  1.037313e+01  7.904858e+00  2.476955e-01
 2.202076e+00  1.022913e+01  8.027058e+00  2.640141e-01
 2.700879e+00  1.290686e+01  1.020598e+01  2.350311e-01
