#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.695695e-02 -8.323112e-01 -9.092681e-01  2.090996e-01
 7.736244e-02  5.262792e-01  4.489167e-01  2.090996e-01
 5.572656e-01  2.787631e+00  2.230366e+00  2.090996e-01
 1.234887e+00  5.711614e+00  4.476727e+00  2.063110e-01
 1.751992e+00  8.735429e+00  6.983438e+00  1.869350e-01
 1.857772e+00  1.027869e+01  8.420921e+00  1.821713e-01
 1.538008e+00  8.104947e+00  6.566939e+00  1.962239e-01
 9.240464e-01  5.046301e+00  4.122255e+00  2.090996e-01
 3.274176e-01  2.261442e+00  1.934025e+00  2.090996e-01
 2.390253e-02 -2.044138e-02 -4.434391e-02  2.090996e-01
 1.345028e-01 -1.277144e+00 -1.411647e+00  2.090996e-01
 4.370920e-01 -1.652087e+00 -2.089179e+00  2.090996e-01
 1.179452e-01 -1.266613e+00 -1.384558e+00  2.090996e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.090996e-01
 3.009254e-01  2.214386e+00  1.913461e+00  2.090996e-01
 8.952919e-01  5.118256e+00  4.222965e+00  2.090996e-01
 1.505111e+00  8.198867e+00  6.693756e+00  1.975516e-01
 1.819299e+00  1.037711e+01  8.557811e+00  1.839047e-01
 1.716554e+00  8.801225e+00  7.084671e+00  1.885217e-01
 1.202796e+00  5.814416e+00  4.611621e+00  2.070034e-01
 5.302866e-01  2.865062e+00  2.334775e+00  2.090996e-01
 5.655291e-02  5.733263e-01  5.167734e-01  2.090996e-01
 6.401042e-02 -7.961886e-01 -8.601990e-01  2.090996e-01
 4.307191e-01 -1.236066e+00 -1.666785e+00  2.090996e-01
