#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.476064e+00  1.692446e+00  2.163818e-01  2.029927e-01
 3.982303e-01  5.698135e-01  1.715832e-01  2.136286e-01
 1.459993e-01  2.707174e-01  1.247181e-01  2.136286e-01
 4.251826e-01  6.435882e-01  2.184056e-01  2.136286e-01
 7.918365e-01  1.324055e+00  5.322181e-01  2.136286e-01
 9.359278e-01  1.725698e+00  7.897699e-01  2.136286e-01
 6.756578e-01  1.309655e+00  6.339970e-01  2.136286e-01
 2.013413e-01  5.483588e-01  3.470175e-01  2.136286e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.136286e-01
 4.626413e-01  1.917602e-01 -2.708810e-01  2.136286e-01
 1.971368e+00  1.217210e+00 -7.541577e-01  1.809298e-01
 4.314786e+00  3.578992e+00 -7.357944e-01  1.148086e-01
 2.058018e+00  1.738827e+00 -3.191906e-01  1.770541e-01
 6.686651e-01  5.844100e-01 -8.425504e-02  2.136286e-01
 1.523448e-01  1.828992e-01  3.055441e-02  2.136286e-01
 3.082487e-01  4.909464e-01  1.826977e-01  2.136286e-01
 7.084320e-01  1.234454e+00  5.260220e-01  2.136286e-01
 9.365647e-01  1.727856e+00  7.912911e-01  2.136286e-01
 7.665747e-01  1.435188e+00  6.686132e-01  2.136286e-01
 3.197558e-01  7.163206e-01  3.965648e-01  2.136286e-01
 2.254623e-02  1.647408e-01  1.421946e-01  2.136286e-01
 1.892291e-01  2.574397e-01  6.821068e-02  2.136286e-01
 1.339974e+00  1.222865e+00 -1.171089e-01  2.078662e-01
 3.516761e+00  3.064550e+00 -4.522111e-01  1.298144e-01
