#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.164989e-01  9.564528e-01  8.399539e-01  2.494549e-01
 6.487344e-01  3.806104e+00  3.157370e+00  2.494549e-01
 1.693588e+00  8.340406e+00  6.646819e+00  2.261250e-01
 3.255563e+00  1.398527e+01  1.072971e+01  1.588112e-01
 4.549082e+00  1.997234e+01  1.542326e+01  1.299091e-01
 5.081745e+00  2.315679e+01  1.807505e+01  0.000000e+00
 4.480145e+00  1.986295e+01  1.538280e+01  1.310931e-01
 3.132618e+00  1.411962e+01  1.098701e+01  1.625387e-01
 1.656968e+00  8.438096e+00  6.781128e+00  2.280532e-01
 6.576113e-01  3.811943e+00  3.154332e+00  2.494549e-01
 1.196866e-01  8.688290e-01  7.491424e-01  2.494549e-01
 1.487194e-05 -1.349106e-01 -1.349254e-01  2.494549e-01
 1.188232e-01  8.657848e-01  7.469616e-01  2.494549e-01
 6.578213e-01  3.830575e+00  3.172753e+00  2.494549e-01
 1.655929e+00  8.443025e+00  6.787095e+00  2.281075e-01
 3.132182e+00  1.412995e+01  1.099776e+01  1.625523e-01
 4.479672e+00  1.986266e+01  1.538299e+01  1.311013e-01
 5.081630e+00  2.315640e+01  1.807477e+01  0.000000e+00
 4.548574e+00  1.996431e+01  1.541574e+01  1.299177e-01
 3.255900e+00  1.396990e+01  1.071400e+01  1.588013e-01
 1.693284e+00  8.338318e+00  6.645034e+00  2.261411e-01
 6.485818e-01  3.829268e+00  3.180686e+00  2.494549e-01
 1.164082e-01  9.584298e-01  8.420216e-01  2.494549e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.494549e-01
