#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 2.104680e+00  3.320710e+00  1.216030e+00  1.906769e-01
 1.030541e+00  7.193807e-01 -3.111599e-01  2.327022e-01
 3.595127e-01 -6.332432e-01 -9.927559e-01  2.327565e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.327565e-01
 3.193082e-02  1.378309e+00  1.346378e+00  2.327565e-01
 3.647832e-01  2.215300e+00  1.850517e+00  2.327565e-01
 1.073219e+00  1.351288e+00  2.780686e-01  2.324456e-01
 1.638985e+00 -2.994676e-01 -1.938453e+00  2.136623e-01
 2.472920e+00  1.118149e+00 -1.354771e+00  1.744433e-01
 2.705906e+00  1.739742e+00 -9.661637e-01  1.655215e-01
 3.160062e+00  3.733521e+00  5.734588e-01  1.508639e-01
 3.203215e+00  6.940700e+00  3.737485e+00  1.496359e-01
 2.171361e+00  3.410780e+00  1.239419e+00  1.875509e-01
 1.115215e+00  8.574460e-01 -2.577695e-01  2.319904e-01
 4.179709e-01 -5.350657e-01 -9.530366e-01  2.327565e-01
 2.135352e-02 -8.664059e-02 -1.079941e-01  2.327565e-01
 1.870794e-02  1.333818e+00  1.315110e+00  2.327565e-01
 3.492956e-01  2.209953e+00  1.860658e+00  2.327565e-01
 1.122410e+00  2.523270e+00  1.400860e+00  2.318926e-01
 2.750045e+00  3.211170e+00  4.611256e-01  1.639454e-01
 2.480579e+00  1.071637e+00 -1.408942e+00  1.741334e-01
 2.649797e+00  1.606807e+00 -1.042989e+00  1.675763e-01
 3.118661e+00  3.491165e+00  3.725044e-01  1.520666e-01
 3.219968e+00  6.792968e+00  3.573000e+00  1.491661e-01
