#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.457890e+00  5.708451e-01 -8.870451e-01  4.235088e-01
 3.680290e+00  2.476493e+00 -1.203797e+00  2.625958e-01
 6.316567e+00  5.267915e+00 -1.048652e+00  0.000000e+00
 8.717175e+00  8.694995e+00 -2.217911e-02  0.000000e+00
 1.081530e+01  1.256762e+01  1.752317e+00  0.000000e+00
 1.265320e+01  1.659134e+01  3.938141e+00  0.000000e+00
 1.423197e+01  2.013250e+01  5.900535e+00  0.000000e+00
 1.562013e+01  2.229799e+01  6.677868e+00  0.000000e+00
 1.695190e+01  2.282398e+01  5.872082e+00  0.000000e+00
 1.827235e+01  2.223736e+01  3.965014e+00  0.000000e+00
 1.814143e+01  2.184131e+01  3.699876e+00  0.000000e+00
 1.679514e+01  2.109561e+01  4.300472e+00  0.000000e+00
 1.577847e+01  2.041726e+01  4.638788e+00  0.000000e+00
 1.507809e+01  1.979196e+01  4.713872e+00  0.000000e+00
 1.440044e+01  1.915627e+01  4.755825e+00  0.000000e+00
 1.334987e+01  1.809383e+01  4.743959e+00  0.000000e+00
 1.165582e+01  1.592783e+01  4.272008e+00  0.000000e+00
 9.434688e+00  1.298255e+01  3.547863e+00  0.000000e+00
 7.030099e+00  9.719026e+00  2.688927e+00  0.000000e+00
 4.676485e+00  6.451854e+00  1.775370e+00  2.275426e-01
 2.526414e+00  3.567540e+00  1.041126e+00  3.287907e-01
 8.560181e-01  1.354311e+00  4.982931e-01  4.441489e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.441489e-01
 1.802513e-01 -2.534763e-01 -4.337276e-01  4.441489e-01
