#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.248638e+01  1.500729e+01  2.520907e+00  0.000000e+00
 1.206584e+01  1.570118e+01  3.635337e+00  0.000000e+00
 1.242354e+01  1.694402e+01  4.520474e+00  0.000000e+00
 1.322327e+01  1.844133e+01  5.218054e+00  0.000000e+00
 1.370875e+01  1.909743e+01  5.388680e+00  0.000000e+00
 1.287510e+01  1.751134e+01  4.636238e+00  0.000000e+00
 1.056788e+01  1.400552e+01  3.437637e+00  0.000000e+00
 7.524727e+00  9.866565e+00  2.341838e+00  0.000000e+00
 4.488966e+00  5.868228e+00  1.379262e+00  2.361787e-01
 2.036856e+00  2.602531e+00  5.656755e-01  3.748890e-01
 5.056748e-01  5.728090e-01  6.713416e-02  4.499465e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.499465e-01
 5.056640e-01  5.721329e-01  6.646897e-02  4.499465e-01
 2.036855e+00  2.602571e+00  5.657160e-01  3.748891e-01
 4.488967e+00  5.868264e+00  1.379297e+00  2.361787e-01
 7.524722e+00  9.866568e+00  2.341846e+00  0.000000e+00
 1.056786e+01  1.400438e+01  3.436519e+00  0.000000e+00
 1.287508e+01  1.751201e+01  4.636930e+00  0.000000e+00
 1.370873e+01  1.909746e+01  5.388730e+00  0.000000e+00
 1.322325e+01  1.844757e+01  5.224319e+00  0.000000e+00
 1.242372e+01  1.695181e+01  4.528090e+00  0.000000e+00
 1.206585e+01  1.570155e+01  3.635700e+00  0.000000e+00
 1.248630e+01  1.498819e+01  2.501887e+00  0.000000e+00
 1.370311e+01  1.461469e+01  9.115841e-01  0.000000e+00
