#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.976159e+00  3.271694e+00  1.295534e+00  2.792716e-01
 2.219883e+00  3.011017e+00  7.911343e-01  2.628624e-01
 3.501896e+00  3.636902e+00  1.350063e-01  2.011267e-01
 5.763817e+00  4.989619e+00 -7.741975e-01  0.000000e+00
 8.576259e+00  6.622338e+00 -1.953921e+00  0.000000e+00
 1.050777e+01  7.747566e+00 -2.760209e+00  0.000000e+00
 9.283147e+00  6.799892e+00 -2.483254e+00  0.000000e+00
 6.671974e+00  4.708758e+00 -1.963216e+00  0.000000e+00
 3.926641e+00  2.498471e+00 -1.428170e+00  1.877251e-01
 1.701703e+00  8.071068e-01 -8.945960e-01  2.986935e-01
 3.658136e-01 -2.684506e-02 -3.926587e-01  3.301385e-01
 0.000000e+00  0.000000e+00  0.000000e+00  3.301385e-01
 2.230821e-01  4.888161e-03 -2.181939e-01  3.301385e-01
 1.457192e+00  8.525570e-01 -6.046349e-01  3.148382e-01
 3.668228e+00  2.480986e+00 -1.187242e+00  1.955756e-01
 6.532075e+00  4.601097e+00 -1.930979e+00  0.000000e+00
 9.379340e+00  6.649917e+00 -2.729423e+00  0.000000e+00
 1.069286e+01  7.549513e+00 -3.143347e+00  0.000000e+00
 8.692829e+00  6.447727e+00 -2.245102e+00  0.000000e+00
 5.945703e+00  4.795689e+00 -1.150014e+00  0.000000e+00
 3.740832e+00  3.484734e+00 -2.560978e-01  1.932797e-01
 2.468271e+00  2.907792e+00  4.395207e-01  2.476955e-01
 2.202076e+00  3.200799e+00  9.987232e-01  2.640141e-01
 2.700879e+00  4.409856e+00  1.708977e+00  2.350311e-01
