#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.662511e-01 -4.333683e-01 -5.996194e-01  2.563059e-01
 7.386038e-01 -1.481638e-01 -8.867676e-01  2.563059e-01
 1.831347e+00  1.513037e+00 -3.183097e-01  2.247573e-01
 3.416715e+00  4.340372e+00  9.236566e-01  1.584844e-01
 5.010318e+00  7.653344e+00  2.643026e+00  0.000000e+00
 5.678715e+00  9.878119e+00  4.199404e+00  0.000000e+00
 4.957826e+00  7.517687e+00  2.559861e+00  1.268561e-01
 3.311760e+00  3.974570e+00  6.628096e-01  1.614967e-01
 1.704149e+00  1.110979e+00 -5.931698e-01  2.317599e-01
 6.595363e-01 -3.666485e-01 -1.026185e+00  2.563059e-01
 1.447614e-01 -4.698930e-01 -6.146545e-01  2.563059e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.563059e-01
 1.444546e-01 -4.825436e-01 -6.269981e-01  2.563059e-01
 6.589853e-01 -3.797676e-01 -1.038753e+00  2.563059e-01
 1.703789e+00  1.114757e+00 -5.890326e-01  2.317795e-01
 3.311618e+00  3.969968e+00  6.583497e-01  1.615009e-01
 4.958008e+00  7.511221e+00  2.553213e+00  1.268533e-01
 5.678875e+00  9.881862e+00  4.202986e+00  0.000000e+00
 5.011120e+00  7.661939e+00  2.650819e+00  0.000000e+00
 3.416106e+00  4.337520e+00  9.214134e-01  1.585014e-01
 1.830580e+00  1.518066e+00 -3.125140e-01  2.247997e-01
 7.395049e-01 -1.292248e-01 -8.687296e-01  2.563059e-01
 1.662750e-01 -4.702104e-01 -6.364854e-01  2.563059e-01
 7.580316e-04 -1.915196e-02 -1.990999e-02  2.563059e-01
