#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.600375e-01  2.285734e+00  1.525697e+00  2.657709e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.657709e-01
 3.422462e-02 -5.855262e-01 -6.197508e-01  2.657709e-01
 8.055221e-01  3.102036e-01 -4.953185e-01  2.657709e-01
 2.011939e+00  2.029245e+00  1.730575e-02  2.228197e-01
 2.848419e+00  4.024832e+00  1.176413e+00  1.833302e-01
 3.174284e+00  5.608126e+00  2.433843e+00  1.717971e-01
 3.055263e+00  4.445038e+00  1.389776e+00  1.757942e-01
 2.821939e+00  4.738330e+00  1.916390e+00  1.843529e-01
 3.487233e+00  6.406847e+00  2.919613e+00  1.623232e-01
 5.199454e+00  9.270837e+00  4.071384e+00  0.000000e+00
 7.098663e+00  1.206652e+01  4.967860e+00  0.000000e+00
 6.610744e+00  1.138913e+01  4.778382e+00  0.000000e+00
 4.844569e+00  9.408005e+00  4.563436e+00  1.333447e-01
 3.649092e+00  7.861850e+00  4.212758e+00  1.579411e-01
 3.261083e+00  6.774474e+00  3.513390e+00  1.690257e-01
 3.170610e+00  5.624194e+00  2.453584e+00  1.719171e-01
 2.849776e+00  4.029045e+00  1.179269e+00  1.832782e-01
 2.011209e+00  2.028154e+00  1.694514e-02  2.228604e-01
 8.050412e-01  3.060806e-01 -4.989605e-01  2.657709e-01
 3.432809e-02 -5.752945e-01 -6.096226e-01  2.657709e-01
 6.881269e-04  8.793749e-03  8.105622e-03  2.657709e-01
 7.590671e-01  2.278597e+00  1.519529e+00  2.657709e-01
 2.130175e+00  5.690607e+00  3.560432e+00  2.163479e-01
