#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.675167e+01  2.970076e+01 -7.050913e+00  0.000000e+00
 2.649955e+01  2.343876e+01 -3.060789e+00  0.000000e+00
 1.760029e+01  1.642226e+01 -1.178031e+00  0.000000e+00
 1.034987e+01  1.021234e+01 -1.375337e-01  0.000000e+00
 4.962757e+00  5.097088e+00  1.343306e-01  2.613988e-01
 1.510824e+00  1.610897e+00  1.000739e-01  4.986909e-01
 0.000000e+00  0.000000e+00  0.000000e+00  5.284515e-01
 4.854308e-01  4.401094e-01 -4.532136e-02  5.284515e-01
 3.008698e+00  3.095243e+00  8.654455e-02  3.527834e-01
 7.764535e+00  7.923855e+00  1.593192e-01  0.000000e+00
 1.490107e+01  1.455426e+01 -3.468018e-01  0.000000e+00
 2.440861e+01  2.235097e+01 -2.057643e+00  0.000000e+00
 3.578966e+01  2.998352e+01 -5.806145e+00  0.000000e+00
