#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 4.495473e-01  7.226518e-01  2.731045e-01  3.364447e-01
 1.784164e+00  2.858009e+00  1.073845e+00  2.984533e-01
 3.958624e+00  5.914512e+00  1.955888e+00  1.903812e-01
 6.831790e+00  9.371204e+00  2.539414e+00  0.000000e+00
 9.994422e+00  1.229285e+01  2.298431e+00  0.000000e+00
 1.219710e+01  1.335828e+01  1.161171e+00  0.000000e+00
 1.087054e+01  1.253696e+01  1.666421e+00  0.000000e+00
 8.057470e+00  9.556047e+00  1.498578e+00  0.000000e+00
 5.238830e+00  6.028691e+00  7.898605e-01  0.000000e+00
 2.992499e+00  2.892156e+00 -1.003427e-01  2.253323e-01
 1.581893e+00  7.875199e-01 -7.943730e-01  3.127887e-01
 1.106706e+00  5.107037e-02 -1.055636e+00  3.354938e-01
 1.581925e+00  7.874989e-01 -7.944264e-01  3.127865e-01
 2.992547e+00  2.892612e+00 -9.993466e-02  2.253301e-01
 5.238858e+00  6.028671e+00  7.898132e-01  0.000000e+00
 8.057494e+00  9.556407e+00  1.498913e+00  0.000000e+00
 1.087054e+01  1.253712e+01  1.666583e+00  0.000000e+00
 1.219709e+01  1.335788e+01  1.160782e+00  0.000000e+00
 9.994414e+00  1.229290e+01  2.298482e+00  0.000000e+00
 6.831792e+00  9.371104e+00  2.539312e+00  0.000000e+00
 3.958630e+00  5.914443e+00  1.955813e+00  1.903810e-01
 1.784172e+00  2.858116e+00  1.073944e+00  2.984527e-01
 4.501869e-01  7.253966e-01  2.752097e-01  3.364447e-01
 0.000000e+00  0.000000e+00  0.000000e+00  3.364447e-01
