#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 6.508777e+00  9.647645e+00  3.138868e+00  0.000000e+00
 7.561266e+00  1.084649e+01  3.285221e+00  0.000000e+00
 9.500677e+00  1.362074e+01  4.120059e+00  0.000000e+00
 1.225515e+01  1.767346e+01  5.418315e+00  0.000000e+00
 1.547870e+01  2.266154e+01  7.182848e+00  0.000000e+00
 1.751026e+01  2.485374e+01  7.343477e+00  0.000000e+00
 1.401061e+01  1.817911e+01  4.168497e+00  0.000000e+00
 9.633201e+00  1.169302e+01  2.059822e+00  0.000000e+00
 5.408257e+00  6.428011e+00  1.019754e+00  0.000000e+00
 2.230312e+00  2.661816e+00  4.315047e-01  3.847187e-01
 4.390049e-01  4.842311e-01  4.522623e-02  4.844180e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.844180e-01
 4.388087e-01  4.763927e-01  3.758407e-02  4.844180e-01
 2.230303e+00  2.664150e+00  4.338467e-01  3.847195e-01
 5.408359e+00  6.425993e+00  1.017633e+00  0.000000e+00
 9.633335e+00  1.168902e+01  2.055690e+00  0.000000e+00
 1.401053e+01  1.818758e+01  4.177046e+00  0.000000e+00
 1.751031e+01  2.482027e+01  7.309957e+00  0.000000e+00
 1.520316e+01  2.250761e+01  7.304452e+00  0.000000e+00
 1.143768e+01  1.711723e+01  5.679554e+00  0.000000e+00
 8.319314e+00  1.240194e+01  4.082629e+00  0.000000e+00
 6.445721e+00  9.078237e+00  2.632516e+00  0.000000e+00
 5.780869e+00  7.214747e+00  1.433878e+00  0.000000e+00
 5.966256e+00  7.123145e+00  1.156889e+00  0.000000e+00
