#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.695695e-02 -2.359211e+00 -2.436168e+00  2.090996e-01
 7.736244e-02  7.264068e-01  6.490444e-01  2.090996e-01
 5.572656e-01  5.503695e+00  4.946429e+00  2.090996e-01
 1.234887e+00  1.149523e+01  1.026034e+01  2.063110e-01
 1.751992e+00  1.790939e+01  1.615740e+01  1.869350e-01
 1.857772e+00  2.214193e+01  2.028416e+01  1.821713e-01
 1.538008e+00  1.661013e+01  1.507212e+01  1.962239e-01
 9.240464e-01  1.035420e+01  9.430156e+00  2.090996e-01
 3.274176e-01  4.646305e+00  4.318888e+00  2.090996e-01
 2.390253e-02 -9.603920e-03 -3.350645e-02  2.090996e-01
 1.345028e-01 -2.865869e+00 -3.000371e+00  2.090996e-01
 4.370920e-01 -3.824943e+00 -4.262035e+00  2.090996e-01
 1.179452e-01 -2.861533e+00 -2.979478e+00  2.090996e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.090996e-01
 3.009254e-01  4.593211e+00  4.292285e+00  2.090996e-01
 8.952919e-01  1.040668e+01  9.511384e+00  2.090996e-01
 1.505111e+00  1.666949e+01  1.516438e+01  1.975516e-01
 1.819299e+00  2.219488e+01  2.037559e+01  1.839047e-01
 1.716554e+00  1.799883e+01  1.628228e+01  1.885217e-01
 1.202796e+00  1.161853e+01  1.041573e+01  2.070034e-01
 5.302866e-01  5.602423e+00  5.072137e+00  2.090996e-01
 5.655291e-02  7.884592e-01  7.319063e-01  2.090996e-01
 6.401042e-02 -2.315702e+00 -2.379712e+00  2.090996e-01
 4.307191e-01 -3.409084e+00 -3.839803e+00  2.090996e-01
