#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 4.147024e+01  3.122196e+01 -1.024829e+01  0.000000e+00
 3.090299e+01  2.779735e+01 -3.105636e+00  0.000000e+00
 2.171068e+01  2.204711e+01  3.364332e-01  0.000000e+00
 1.387061e+01  1.528263e+01  1.412024e+00  0.000000e+00
 7.830813e+00  9.370350e+00  1.539537e+00  0.000000e+00
 3.547421e+00  4.550539e+00  1.003118e+00  3.077267e-01
 9.654302e-01  1.341774e+00  3.763439e-01  5.090686e-01
 0.000000e+00  0.000000e+00  0.000000e+00  5.090686e-01
 5.922591e-01  5.236970e-01 -6.856209e-02  5.090686e-01
 2.763118e+00  2.865616e+00  1.024976e-01  3.575635e-01
 6.548326e+00  7.218951e+00  6.706256e-01  0.000000e+00
 1.194053e+01  1.252903e+01  5.884987e-01  0.000000e+00
 1.895379e+01  1.846275e+01 -4.910399e-01  0.000000e+00
 2.747014e+01  2.331203e+01 -4.158107e+00  0.000000e+00
 3.753281e+01  2.551953e+01 -1.201328e+01  0.000000e+00
