#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.157975e+00 -3.003039e-01 -3.458279e+00  1.433828e-01
 1.582200e+00 -6.960185e-01 -2.278218e+00  2.055650e-01
 7.879555e-01  7.873225e-01 -6.329697e-04  2.211265e-01
 6.608277e-01  2.233520e+00  1.572693e+00  2.211265e-01
 1.271832e+00  4.072832e+00  2.801000e+00  2.172204e-01
 2.038174e+00  5.064194e+00  3.026020e+00  1.841788e-01
 1.598769e+00  4.870349e+00  3.271580e+00  2.048207e-01
 4.300159e-01  2.284963e+00  1.854947e+00  2.211265e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.211265e-01
 8.811927e-02 -1.983739e+00 -2.071858e+00  2.211265e-01
 1.141841e+00 -1.691579e+00 -2.833420e+00  2.200281e-01
 2.582538e+00 -8.366605e-01 -3.419199e+00  1.616168e-01
 1.139442e+00 -1.691361e+00 -2.830803e+00  2.200645e-01
 9.591859e-02 -2.032148e+00 -2.128067e+00  2.211265e-01
 5.023841e-03 -8.383655e-02 -8.886039e-02  2.211265e-01
 3.532860e-01  2.191138e+00  1.837852e+00  2.211265e-01
 1.448315e+00  4.743478e+00  3.295163e+00  2.112303e-01
 2.018782e+00  5.082544e+00  3.063762e+00  1.850735e-01
 1.243333e+00  4.018989e+00  2.775655e+00  2.179692e-01
 6.525258e-01  2.111921e+00  1.459395e+00  2.211265e-01
 7.928519e-01  6.062603e-01 -1.865916e-01  2.211265e-01
 1.567495e+00 -8.214970e-01 -2.388992e+00  2.062190e-01
 3.112030e+00 -4.113466e-01 -3.523377e+00  1.446536e-01
 4.826128e+00  7.046549e-01 -4.121473e+00  1.111954e-01
